family,true_eig_err
rbf,0.0007842012909418
rbf,0.0012927995602142
rbf,0.0008542954561965
rbf,0.0008492408132333
rbf,0.0007842012909418
rbf,0.0008540921017584
rbf,0.0012927995602142
rbf,0.0008541142309411
rbf,0.0008489936544467
rbf,0.0008542998419639
rbf,0.0007829530445549
rbf,0.0012827422196585
rbf,0.0008489936544467
rbf,0.0008542998419639
rbf,0.0008541142309411
rbf,0.0007829530445549
rbf,0.0012827422196585
rbf,0.0008538622614308
rbf,0.0008464560534273
rbf,0.0008542728162797
rbf,0.000801297882155
rbf,0.0014553568913117
rbf,0.0008542728162797
rbf,0.000801297882155
rbf,0.0008464560534273
rbf,0.0008538622614308
rbf,0.0014553568913117
rbf,0.0008539523446198
rbf,0.0008476226847538
rbf,0.0008542767606707
rbf,0.0007936983928134
rbf,0.0014066873204857
rbf,0.0008542767606707
rbf,0.0008539523446198
rbf,0.0008476226847538
rbf,0.0007936983928134
rbf,0.0014066873204857
rbf,0.0008538861278847
rbf,0.0008462756956485
rbf,0.0008542794052489
rbf,0.0008031602639054
rbf,0.001488147131443
rbf,0.0008542794052489
rbf,0.0008538861278847
rbf,0.0008462756956485
rbf,0.0008031602639054
rbf,0.001488147131443
rbf,0.0008539635297251
rbf,0.0008468682034504
rbf,0.0008542900539267
rbf,0.0007982117718591
rbf,0.0013461190708129
rbf,0.0008542900539267
rbf,0.0008468682034504
rbf,0.0007982117718591
rbf,0.0008539635297251
rbf,0.0013461190708129
rbf,0.0008535840801513
rbf,0.000842901237523
rbf,0.0008542385049703
rbf,0.0008330989085133
rbf,0.0017545896241713
rbf,0.0008542385049703
rbf,0.000842901237523
rbf,0.0008535840801513
rbf,0.0008330989085133
rbf,0.0017545896241713
hermite,0.0008328080440199
hermite,0.0008542705052748
hermite,0.0996279806153519
linear,0.0611602254979272
poly,0.0009289987224873
poly,0.0069102257841001
poly,0.0077323576104451
