family,system,kind,kind_n,kernel,method,agg_bias_mean,agg_dist_mean,agg_spurious_mean,agg_trunc_mean,agg_bias_std,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,agg_horizon_instab,agg_horizon_sens,sc,vamp2,admissible_v2_fam,violations_v2_fam,rank_v2_fam,admissible_v2_pooled,violations_v2_pooled,rank_v2_pooled,admissible_v3_fam,violations_v3_fam,rank_v3_fam,admissible_v3_pooled,violations_v3_pooled,rank_v3_pooled,true_eig_err,agg_koopman_gap,score_noSSL_fam,score_noSSL_pooled,score_fam,score_pooled
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=11.574116597061943),Reduced Rank,539.7246064409836,53.482225014353965,0.1420898738658624,10.09166328244811,,,,4.0,0.0003009585184611,0.0,-1.761385577557098,3.000000000000505,True,,42,True,,87,True,,39,True,,85,,0.0196380879603911,4.60424667803183,1.059387891057364,2.8928640994448505,0.7062766011651224
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=8.665150564852329),Reduced Rank,400.4518553503138,54.69651323555349,0.2624746999848044,7.321341556558574,,,,5.0,0.0002333869828837,0.0,-1.7292508352518776,3.000000000000643,True,,48,True,,112,True,,47,True,,108,,0.01845113456159,6.943598202946239,2.893027536614459,5.211644368344785,2.554428802089439
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=6.76056749764226),Reduced Rank,473.94490721573294,66.59590154569493,0.2469912826120363,7.116727849844251,,,,5.0,0.000200897831556,0.0,-1.6974821683123835,3.0000000000004454,True,,47,True,,111,True,,48,True,,107,,0.022671443675378,7.402179096981756,2.859815758945253,6.11449446215293,2.5355642543912236
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=14.33918457292276),Reduced Rank,548.0442089097137,75.19762562471357,0.211948977856541,7.288052040962314,,,,5.0,0.0002709448258285,0.0,-1.781858833543683,3.0000000000005387,True,,49,True,,110,True,,49,True,,105,,0.0301572371354812,8.46866657078195,2.673747540315738,6.601121708394562,2.311390205808173
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=11.878256777489797),Reduced Rank,537.7388845733371,56.15980192877007,0.3005832407623398,9.575156359265208,,,,5.0,0.0003021290153977,0.0,-1.7640096915397605,3.0000000000004845,True,,50,True,,114,True,,50,True,,112,,0.0195615457724717,8.691265914640615,3.230561076628359,6.994285052468077,2.876264695562791
hermite,duffing,omega=1.0,omega=1.0,hermite(ugly),PCR,0.0,10.240342679684144,0.1824424862735602,0.0,0.0,0.0152860925769158,,1.0,0.0,0.0049707113415999,-0.3243923872272145,1.000014208306535,True,,1,True,,1,True,,1,True,,4,,0.0,-6.510016054486858,-8.605247113475718,-4.994677399704408,-4.148424089428238
hermite,duffing,omega=1.0,omega=1.0,hermite(good),PCR,1.1237895159138585e-06,47.10284611963077,0.0662693583459606,2.379844666588854e-08,6.190813493837081e-07,0.0435470781175525,,2.9,4.27813911374475e-05,0.0177684608974367,-1.1645446735476284,2.9999999796425385,True,,3,True,,15,True,,3,True,,17,,0.0005416861720066,4.761659325443334,-1.818311296476037,4.702338946432834,-1.0229739662675157
hermite,duffing,omega=1.0,omega=1.0,hermite(bad),PCR,0.0154915915445453,8.496196665982737,0.0687043876159203,0.0018260325939109,0.0019013009466543,0.0363504382142562,,3.1,3.4930924216025616e-05,0.0087785597164679,-2.28817427900021,3.00000000000013,True,,2,True,,57,True,,2,True,,15,,0.0003368437823144,1.748356729043522,-0.14036907503229878,0.29233845327157254,-1.9282335565049125
linear,duffing,omega=1.0,omega=1.0,linear,PCR,0.0,7.052415608977492,0.2972571965956243,0.0,0.0,0.0063004330785419,,5.0,6.075096489155385e-05,0.0158979677476127,-1.3233702106362608,2.00000000000006,True,,1,True,,10,True,,1,True,,16,,0.2174987352715539,0.0,-2.1181050069597918,0.0,-0.8229019772646804
poly,duffing,omega=1.0,omega=1.0,poly(p=1),PCR,0.0,9.224303622481989,0.077951970757124,0.0,0.0,0.0466189765616552,,3.5,4.189119276631903e-05,0.206106730897543,-1.6788148177537938,3.000000000000085,True,,1,True,,4,True,,1,True,,3,,0.0117128548879055,-7.223110640558458,-5.374187860961781,-7.111055460431827,-5.761147234658804
poly,duffing,omega=1.0,omega=1.0,poly(p=2),PCR,0.0823300327187261,9.288099413960946,0.0935526866323959,0.0089404682477173,0.0164606188564114,0.0362359429635359,,4.0,3.1570486638710094e-05,0.356381718162588,-2.279266740505092,3.000000000000359,True,,3,True,,108,True,,3,True,,62,,0.0150877842380536,1.1476448558593326,1.8765174610834896,0.4731047819836787,0.10913123090424764
poly,duffing,omega=1.0,omega=1.0,poly(p=3),PCR,0.2325546202814351,7.876902965687404,0.1001011348623588,0.0296225209782593,0.0347395468134783,0.0321306157658086,,4.0,4.263039612384389e-05,0.3466932199555972,-2.274661749735725,3.000000000000485,True,,2,True,,109,True,,2,True,,64,,0.0151804432713701,1.5636670403655037,2.050524247065696,0.7456501171841182,0.2937247977609212
poly,duffing,omega=1.0,omega=1.0,poly(p=4),PCR,0.6273191902862746,7.225389065455807,0.1057879559460159,0.087209614860956,0.0830424042456391,0.0316751542907198,,4.0,5.25385467131656e-05,0.4373532013863321,0.8370444301364349,3.000000000000675,True,,4,True,,110,True,,4,True,,114,,0.0230110556898792,4.511798744333619,2.2910473233334665,5.8928183752336345,7.6879976038893005
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.21413816408418604),PCR,0.0216313717539371,10.153207357201442,0.0579475269164842,0.0021304964030498,,,,2.0,2.176453381408372e-06,0.0,-1.4079271018833042,3.0000000000002607,True,,1,True,,5,True,,1,True,,9,,0.0092377019176902,-8.436022870253812,-3.7896324387976077,-7.773783661008234,-3.5538264187805435
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.4282763281683721),PCR,0.0688551925753655,9.77800156359569,0.058962705760672,0.0070418471635062,,,,2.0,4.671206366047009e-06,0.0,-1.5698165550017846,3.0000000000002287,True,,2,True,,6,True,,2,True,,7,,0.0082309967851875,-7.459653820358213,-3.586040191141882,-7.530762362946449,-3.7224147577768427
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.8565526563367442),PCR,0.2324224800113375,9.844212306311118,0.0615423471997957,0.0236100637389069,,,,2.0,9.757594476189624e-06,0.0,-1.709870262047654,3.0000000000002225,True,,3,True,,7,True,,3,True,,6,,0.0070060380518967,-6.121704412313769,-3.3525156817518833,-6.882731912378417,-3.8108708953470702
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.3025738836159259),PCR,0.0479021530573841,10.098220389684926,0.0647517762412811,0.0047436232532927,,,,4.0,1.4573049859079037e-06,0.0,-1.4893299035144614,3.000000000000121,True,,9,True,,24,True,,7,True,,25,,0.0101001237515511,-3.724222420476655,-0.8565310981363364,-3.110383727745171,-0.8078684767939984
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.15128694180796295),PCR,0.0146978784670585,10.553003453729184,0.0634836678646472,0.0013927673322104,,,,4.0,0.0,0.0,-1.3295958381219763,3.000000000000121,True,,5,True,,20,True,,6,True,,40,,0.0110050073721996,-4.703481768882001,-1.0650588826003782,-3.2844295863363473,-0.6491708675038012
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.10706908204209302),PCR,0.0070124679820046,10.951711730388968,0.0569889325533049,0.0006403079404059,,,,4.0,1.0508317744850617e-06,0.0,-1.2592231682759,3.0000000000001426,True,,4,True,,17,True,,5,True,,39,,0.0099180108024958,-5.671018336725244,-1.2378098192218803,-3.953523159208592,-0.6601364558950364
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=1.7131053126734883),PCR,0.5072423768523782,10.384013761430698,0.0678991487409892,0.0488483922022933,,,,2.0,1.498254006415678e-05,0.0,-1.8088485210424368,3.000000000000344,True,,7,True,,8,True,,4,True,,5,,0.0057091331529332,-4.822501564658771,-3.160642867751708,-6.39731208420581,-3.846547101921657
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.10968176965101091),PCR,0.0068716769576752,10.74075282916389,0.0700942721203996,0.000639776100146,,,,4.0,0.0,0.0,-1.2638222232833274,3.0000000000000626,True,,6,True,,18,True,,9,True,,45,,0.0093799390783894,-5.224756408860241,-1.1533773729232975,-3.3236174781935888,-0.5862771442740131
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.21936353930202182),PCR,0.0212232261036747,10.040686593024445,0.0734709537818313,0.0021137225932755,,,,4.0,0.0,0.0,-1.413545955881505,3.000000000000218,True,,10,True,,22,True,,8,True,,33,,0.0087469343226988,-4.306260511021454,-0.9435108057642535,-3.5620377794661255,-0.7206224177304548
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.0978227663349253),PCR,0.0069715955117746,10.574676099204591,0.072407138314815,0.0006592727234736,,,,4.0,0.0,0.0,-1.2424427492447492,3.0000000000000253,True,,8,True,,19,True,,14,True,,49,,0.0111187052444663,-5.01919557096645,-1.1337471861184794,-2.913764043868378,-0.5174959779784424
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.43872707860404364),PCR,0.0702026312258882,9.720695284121405,0.0774300017197784,0.0072219763272039,,,,4.0,0.0,0.0,-1.575233022803679,3.0000000000002616,True,,13,True,,27,True,,11,True,,22,,0.007824153703601,-3.1426770370787724,-0.7109589942953943,-3.3261188425116703,-0.8597859111314536
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.1956455326698506),PCR,0.0222829078373829,9.89410423072035,0.0761557713289358,0.0022521399934514,,,,4.0,0.0,0.0,-1.3870420939951675,3.0000000000002185,True,,12,True,,23,True,,13,True,,42,,0.0104806877369977,-4.044146189345005,-0.9149744378633576,-3.1674675158052272,-0.6311542060597073
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.6051477672318518),PCR,0.1645464555895561,10.951391493921498,0.0829565097997778,0.0150251642159707,,,,4.0,1.3189360140053452e-05,0.0,-1.644176998801212,3.000000000000348,True,,15,True,,36,True,,10,True,,26,,0.0217756424436797,-0.013908191316413077,-0.46638103841866896,-0.7689570554221039,-0.773708765150724
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.1151886230268983),PCR,0.008680469476674,11.311514359949376,0.0767250051803071,0.0007674011808188,,,,4.0,0.0,0.0,-1.2733186731248196,3.0000000000001066,True,,11,True,,21,True,,16,True,,50,,0.0112239851516368,-4.246317313802297,-1.050446291222517,-2.5068047142385694,-0.5051782091710585
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.2303772460537966),PCR,0.027313578493184,10.423099700905931,0.0812867762018506,0.0026204851989288,,,,4.0,9.778266818472048e-07,0.0,-1.4250089876374854,3.0000000000001177,True,,14,True,,26,True,,17,True,,41,,0.0105108450571109,-3.3211245914422096,-0.831881374241468,-2.37500326267871,-0.635346264951625
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.4607544921075932),PCR,0.0898309051177169,10.083347793305713,0.0868220262411804,0.0089088373186289,,,,4.0,8.424010117691338e-06,0.0,-1.5861463881176148,3.0000000000002456,True,,17,True,,30,True,,18,True,,31,,0.0094377521675474,-2.028934884931572,-0.5895905161913948,-2.226025075781206,-0.7635070397105644
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.8774541572080873),PCR,0.2230647531656949,9.822237980890453,0.0823582807842433,0.0227101759904083,,,,4.0,0.0,0.0,-1.7140385938302536,3.0000000000001976,True,,16,True,,39,True,,15,True,,19,,0.0067221279598581,-1.7779598083343044,-0.47055335145828814,-2.495653406061486,-0.938491475726905
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=1.2102955344637036),PCR,0.3551384275091729,10.61469835014062,0.0853121432497873,0.0334572322071185,,,,4.0,2.014146168560771e-05,0.0,-1.764563689223946,3.000000000000398,True,,18,True,,43,True,,12,True,,20,,0.0202093439042232,0.6569922157310236,-0.32230484575047147,-0.8336140986648206,-0.9063991450019092
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.3912910653397012),PCR,0.0763089288525006,10.557306146751596,0.100002928676766,0.0072280682014682,,,,4.0,0.0,0.0,-1.54928516188908,3.000000000000068,True,,19,True,,33,True,,22,True,,44,,0.0095015445969292,-1.4216071723617816,-0.5157789243716342,-0.9732648053519952,-0.6049522324545605
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.9215089842151865),PCR,0.2723420725632393,10.277084389981445,0.0939661761825568,0.0264999354124921,,,,4.0,2.5986739009109527e-05,0.0,-1.7223456970544404,3.0000000000002043,True,,21,True,,46,True,,21,True,,23,,0.0080822718945697,-0.40549982208411733,-0.3405339936960537,-1.1823048367870108,-0.827569980683962
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.12048861768048315),PCR,0.0117912316109033,12.446927834115035,0.0954989630227167,0.0009473206375138,,,,4.0,0.0001452830532976,0.0,-1.2822138808391397,3.000000000000096,True,,20,True,,25,True,,28,True,,56,,0.0120770623920147,-0.9882195714070438,-0.8409839001421859,0.7340296056556723,-0.3161657211680027
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.2409772353609663),PCR,0.0353976705969447,11.3569764114981,0.095080239210306,0.0031168217062692,,,,4.0,0.0001755464724542,0.0,-1.4355797209323595,3.000000000000117,True,,22,True,,28,True,,29,True,,51,,0.0115047732130597,-0.08145887553138864,-0.6676565647039565,0.8136738618049666,-0.49542335799790455
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.7825821306794024),PCR,0.2406400499251378,10.41322576793851,0.1024202411732782,0.0231090783286433,,,,4.0,2.1504221704127248e-05,0.0,-1.693790590144505,3.000000000000288,True,,25,True,,48,True,,24,True,,34,,0.0082168562359071,-0.09835302832085646,-0.29963129846663794,-0.9483815993866613,-0.7210196707587195
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.4819544707219326),PCR,0.101648812197907,10.878425311971986,0.0950222821279753,0.0093440740992209,,,,4.0,0.0002244944197128,0.0,-1.5960510036519688,3.000000000000164,True,,27,True,,37,True,,32,True,,36,,0.010722288338987,1.2122082547202169,-0.4903550153827144,1.1766128483539342,-0.6870420501928799
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=1.4988010796611853),PCR,0.488586142403878,10.224538709059953,0.0805890714655487,0.0477856416124614,,,,4.0,4.743353720326749e-05,0.0,-1.793016759525604,3.000000000000279,True,,23,True,,47,True,,19,True,,18,,0.0060825829851358,-0.4315575377694426,-0.3367440496496389,-1.757651677111197,-0.9862513834929985
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.5597506872261928),PCR,0.1469657516320112,12.80475410477094,0.1121338276576011,0.0114774364606699,,,,4.0,7.007874304196804e-05,0.0,-1.62809334210511,3.0000000000002185,True,,31,True,,50,True,,33,True,,48,,0.020349136293854,2.492401704841501,-0.250930462368956,2.1539499912735103,-0.52128218683913
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=1.7549083144161746),PCR,0.4705665294038283,10.668109619975516,0.0956201015883966,0.0441096451167613,,,,4.0,0.0,0.0,-1.811553370348802,3.000000000000259,True,,24,True,,51,True,,20,True,,21,,0.0179327293928058,1.0440379759144378,-0.20302291693185526,-0.32379167533677405,-0.8951455450876045
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.2798753436130964),PCR,0.0519480772449176,15.212901113340632,0.1110305544349943,0.0034147383761906,,,,4.0,9.45396151042388e-05,0.0,-1.4709112568783285,3.000000000000163,True,,29,True,,40,True,,38,True,,55,,0.0218933181190456,2.627866998131859,-0.40607817502630794,3.2253944889668675,-0.315071456657773
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.5812405666926264),PCR,0.1668905570132431,12.633719187396052,0.0997914586943756,0.0132099308634103,,,,4.0,0.0001762236193298,0.0,-1.6359193840900856,3.0000000000001603,True,,41,True,,44,True,,37,True,,43,,0.0219415751892774,3.2093956274213937,-0.3146522072784107,2.982017526019596,-0.6029958443841285
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.3666728838106774),PCR,0.0855465913870875,11.865265418082627,0.1116663317892947,0.0072098337772296,,,,4.0,0.0002111026780094,0.0,-1.5343088416186943,3.000000000000203,True,,38,True,,42,True,,40,True,,52,,0.016297269208788,2.6278541877444104,-0.37365515087806106,2.802383099709974,-0.4283982008019032
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.3747002699152963),PCR,0.0770606512083467,11.995430346978036,0.1208816899912236,0.0064241672853163,,,,4.0,0.0001724922695252,0.0,-1.5393168156216115,3.0000000000001883,True,,37,True,,45,True,,39,True,,54,,0.015664773595305,2.557466924682642,-0.32619072819120676,2.7446691858125254,-0.3924470093134878
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=1.843017968430373),PCR,0.537745171146673,10.717928261420925,0.1076846958445953,0.0501724921113981,,,,4.0,1.3371373130510731e-05,0.0,-1.816912300638517,3.00000000000026,True,,26,True,,58,True,,23,True,,24,,0.0080679824784879,1.0176819111054591,-0.11379482855348727,-0.3794599910905584,-0.8182375293306074
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.7333457676213548),PCR,0.2798889609264843,11.058645888175494,0.1124051042309125,0.025309514723295,,,,4.0,0.0001267539891837,0.0,-1.6817760390363654,3.000000000000308,True,,39,True,,53,True,,34,True,,46,,0.0154295969893351,2.572301527337834,-0.17381536005724124,1.7311310074405053,-0.5675825217414084
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=1.1624811333852527),PCR,0.3742076951855048,11.527835630446743,0.1017070772710455,0.0324612275176066,,,,4.0,9.726134466401248e-05,0.0,-1.7587478290439158,3.00000000000021,True,,32,True,,52,True,,30,True,,29,,0.0205400590085765,2.7262799022274904,-0.17902534371277007,1.751035556651013,-0.749749097743253
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.2906202833463132),PCR,0.0551207772138374,14.913304227654612,0.0989158530756709,0.0036960807861495,,,,4.0,0.0002297020467777,0.0,-1.479814457197646,3.0000000000001936,True,,43,True,,34,True,,43,True,,53,,0.0233239043133193,3.539461208526016,-0.48173260769456216,4.0128241534939,-0.41119416724097896
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=1.1195013744523856),PCR,0.3494951104905657,11.609708964059571,0.1144913600669219,0.0301036926569395,,,,4.0,5.71987201244184e-05,0.0,-1.753179323229409,3.00000000000026,True,,36,True,,56,True,,31,True,,38,,0.0185349926339531,2.7035977203642636,-0.10350258668853884,1.6277313897236285,-0.6614244581943169
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.7494005398305926),PCR,0.2470578146322005,11.137036276893449,0.1194023060521276,0.0221834434664438,,,,4.0,0.0001248065228208,0.0,-1.6858208795681244,3.0000000000003304,True,,42,True,,54,True,,35,True,,47,,0.0147820902748147,2.733890688000078,-0.1463194153895438,1.8148782165195128,-0.5493855838528953
rbf,duffing,omega=1.0,omega=1.0,rbf(gamma=0.18735013495764816),PCR,0.0245213160730137,13.704370835208971,0.1225966829073634,0.0017893062270333,,,,4.0,0.0001932391700943,0.0,-1.3771324496519783,3.0000000000001847,True,,35,True,,35,True,,44,True,,58,,0.0163314047425969,2.40732185151536,-0.489715199369096,3.4212818063599912,-0.18311289514429271
