system,kind,family,kernel,trial,sc,vamp2
duffing,omega=1.5,rbf,rbf(gamma=0.5091025541070499),2,-1.3341154483988835,3.0000000000003535
duffing,omega=1.5,rbf,rbf(gamma=1.5623630701105855),2,-1.6060426958341893,3.0000000000003544
duffing,omega=1.5,rbf,rbf(gamma=4.802042454969445),2,-1.7903896538075448,3.000000000000436
duffing,omega=1.5,rbf,rbf(gamma=2.3523626392073074),2,-1.6883133828636223,3.0000000000003872
duffing,omega=1.5,rbf,rbf(gamma=0.565875542967564),2,-1.3588107387448214,3.000000000000326
duffing,omega=1.5,rbf,rbf(gamma=1.0561608030839489),2,-1.5134286222509783,3.000000000000447
duffing,omega=1.5,rbf,rbf(gamma=0.10968176965101091),2,-1.0940668465420744,3.000000000000032
duffing,omega=1.5,rbf,rbf(gamma=3.124726140221171),2,-1.7348401528324289,3.0000000000004023
duffing,omega=1.5,rbf,rbf(gamma=0.21936353930202182),2,-1.1739831916816033,3.00000000000009
duffing,omega=1.5,rbf,rbf(gamma=0.2545512770535249),2,-1.1970453481823649,3.0000000000001648
duffing,omega=1.5,rbf,rbf(gamma=1.2102955344637036),2,-1.5467618636420488,3.000000000000372
duffing,omega=1.5,rbf,rbf(gamma=2.8935291492654858),2,-1.7230825882902592,3.000000000000327
duffing,omega=1.5,rbf,rbf(gamma=0.43872707860404364),2,-1.3008326246563926,3.000000000000067
duffing,omega=1.5,rbf,rbf(gamma=0.10432317211131158),2,-1.0898223712485082,3.0000000000001563
duffing,omega=1.5,rbf,rbf(gamma=4.284597145966449),2,-1.77719131904222,3.0000000000006666
duffing,omega=1.5,rbf,rbf(gamma=0.282937771483782),2,-1.2148262173111706,3.0000000000000595
duffing,omega=1.5,rbf,rbf(gamma=0.26499594084657774),2,-1.203671026018936,3.0000000000002376
duffing,omega=1.5,rbf,rbf(gamma=0.17874042717376168),2,-1.145865377511779,3.000000000000023
duffing,omega=1.5,rbf,rbf(gamma=0.5299918816931555),2,-1.343414630234323,3.0000000000000133
duffing,omega=1.5,rbf,rbf(gamma=0.5889759566704682),2,-1.3683519052980393,3.000000000001176
duffing,omega=1.5,rbf,rbf(gamma=0.0978227663349253),2,-1.0846278409259975,3.000000000000101
duffing,omega=1.5,rbf,rbf(gamma=0.35748085434752336),2,-1.2582821568695568,3.0000000000002864
duffing,omega=1.5,rbf,rbf(gamma=0.11903475762915991),2,-1.1013947740153445,3.000000000000094
duffing,omega=1.5,rbf,rbf(gamma=1.9938954765155223),2,-1.6572036776033596,3.000000000000422
duffing,omega=1.5,rbf,rbf(gamma=0.2586228563616837),2,-1.1996398918844051,3.000000000000264
duffing,omega=1.5,rbf,rbf(gamma=0.5172457127233674),2,-1.3377707259895049,3.0000000000000604
duffing,omega=1.5,rbf,rbf(gamma=0.8774541572080873),2,-1.4670769372406263,3.0000000000000937
duffing,omega=1.5,rbf,rbf(gamma=0.1956455326698506),2,-1.1577676065745366,3.0000000000001967
duffing,omega=1.5,rbf,rbf(gamma=0.7509994400159213),2,-1.428017873487664,3.000000000000916
duffing,omega=1.5,rbf,rbf(gamma=5.965993307897684),2,-1.8129057610650376,3.0000000000005675
duffing,omega=1.5,rbf,rbf(gamma=0.18774986000398033),2,-1.1522449161693433,3.0000000000002554
duffing,omega=1.5,rbf,rbf(gamma=0.31908367595254716),2,-1.2364620854796442,3.0000000000002274
duffing,omega=1.5,rbf,rbf(gamma=3.47343259388019),2,-1.7500582705440841,3.0000000000004006
duffing,omega=1.5,rbf,rbf(gamma=0.15954183797627358),2,-1.1319883213208723,3.000000000000099
duffing,omega=1.5,rbf,rbf(gamma=0.37549972000796067),2,-1.2681298144075455,3.000000000000112
duffing,omega=1.5,rbf,rbf(gamma=4.704725278414615),2,-1.7880935159408908,3.0000000000004365
duffing,omega=1.5,rbf,rbf(gamma=0.43361315287131097),2,-1.2982902395442444,3.0000000000001825
duffing,omega=1.5,rbf,rbf(gamma=0.26613940207275383),2,-1.204390445265647,3.000000000000101
duffing,omega=1.5,rbf,rbf(gamma=0.1151886230268983),2,-1.0983936888526427,3.0000000000001554
duffing,omega=1.5,rbf,rbf(gamma=1.059983763386311),2,-1.5143233005914576,3.0000000000002087
duffing,omega=1.5,rbf,rbf(gamma=1.5019988800318427),2,-1.5972356984833966,3.0000000000003886
duffing,omega=1.5,rbf,rbf(gamma=0.47613903051663964),2,-1.3189123327761305,3.0000000000001803
duffing,omega=1.5,rbf,rbf(gamma=0.5322788041455077),2,-1.3444173730502307,3.000000000000386
duffing,omega=1.5,rbf,rbf(gamma=2.235494283465692),2,-1.6790431598493758,3.0000000000003624
duffing,omega=1.5,rbf,rbf(gamma=0.6602766861795265),2,-1.3960956599204346,3.0000000000010205
duffing,omega=1.5,rbf,rbf(gamma=1.320553372359053),2,-1.5675516451639324,3.0000000000003824
duffing,omega=1.5,rbf,rbf(gamma=1.0831438206065411),2,-1.5196650193279395,3.000000000000489
duffing,omega=1.5,rbf,rbf(gamma=0.9522780610332793),2,-1.48762140191494,3.0000000000003535
duffing,omega=1.5,rbf,rbf(gamma=1.4988010796611853),2,-1.596755400673683,3.0000000000002536
duffing,omega=1.5,rbf,rbf(gamma=0.15087544394796257),2,-1.1255953286817166,3.0000000000000666
duffing,omega=1.5,rbf,rbf(gamma=0.2303772460537966),2,-1.1813268620780148,3.0000000000002816
duffing,omega=1.5,rbf,rbf(gamma=0.42253546860264124),2,-1.2927226317811704,3.0000000000002
duffing,omega=1.5,rbf,rbf(gamma=0.11078877508879889),2,-1.0949394857381827,3.0000000000001403
duffing,omega=1.5,rbf,rbf(gamma=1.491498326974421),2,-1.59565320969842,3.0000000000004223
duffing,omega=1.5,rbf,rbf(gamma=2.5526694076203773),2,-1.7025872208469057,3.0000000000002447
duffing,omega=1.5,rbf,rbf(gamma=0.6381673519050943),2,-1.3877578041755338,3.0000000000021916
duffing,omega=1.5,rbf,rbf(gamma=1.0344914254467348),2,-1.5082864706234245,3.0000000000003917
duffing,omega=1.5,rbf,rbf(gamma=0.586942484340642),2,-1.3675233051731945,3.0000000000020464
duffing,omega=1.5,rbf,rbf(gamma=1.0645576082910153),2,-1.5153888470815293,3.000000000000366
duffing,omega=1.5,rbf,rbf(gamma=4.072820432856399),2,-1.7709887501151298,3.0000000000003877
duffing,omega=1.5,rbf,rbf(gamma=0.293471242170321),2,-1.2212449399278476,3.00000000000011
duffing,omega=1.5,rbf,rbf(gamma=0.22157755017759778),2,-1.1754687814001894,3.0000000000001905
duffing,omega=1.5,rbf,rbf(gamma=1.173884968681284),2,-1.5393677001557995,3.0000000000005365
duffing,omega=1.5,rbf,rbf(gamma=5.7870582985309715),2,-1.8099368904284943,3.0000000000003952
duffing,omega=1.5,rbf,rbf(gamma=0.4607544921075932),2,-1.3115866223906711,3.000000000000083
duffing,omega=1.5,rbf,rbf(gamma=0.16534984512078152),2,-1.1362275667984394,3.0000000000001914
duffing,omega=1.5,rbf,rbf(gamma=2.641106744718106),2,-1.7083222773294342,3.000000000000763
duffing,omega=1.5,rbf,rbf(gamma=0.30175088789592514),2,-1.2262239666142842,3.0000000000002
duffing,omega=1.5,rbf,rbf(gamma=0.7457491634872105),2,-1.42626539307095,3.0000000000004743
duffing,omega=1.5,rbf,rbf(gamma=0.7423910485931123),2,-1.4251386391240806,3.00000000000106
duffing,omega=1.5,rbf,rbf(gamma=0.17389303561341227),2,-1.1423982024084038,3.000000000000186
duffing,omega=1.5,rbf,rbf(gamma=0.34778607122682453),2,-1.252881855307684,3.0000000000001403
duffing,omega=1.5,rbf,rbf(gamma=2.347769937362568),2,-1.6879631051798598,3.000000000000226
duffing,omega=1.5,rbf,rbf(gamma=0.44315510035519556),2,-1.3030199603816417,3.0000000000001625
duffing,omega=1.5,rbf,rbf(gamma=1.9045561220665586),2,-1.6480536471929423,3.000000000000398
duffing,omega=1.5,rbf,rbf(gamma=0.08267492256039076),2,-1.0723257607683612,3.000000000000079
duffing,omega=1.5,rbf,rbf(gamma=9.60408490993889),2,-1.8525047519855784,3.0000000000004476
duffing,omega=1.5,rbf,rbf(gamma=0.9215089842151865),2,-1.479384798762803,3.0000000000003495
duffing,omega=1.5,rbf,rbf(gamma=0.37287458174360527),2,-1.2667102386314313,3.000000000000253
duffing,omega=1.5,rbf,rbf(gamma=0.8345853768904926),2,-1.4544831403894705,3.0000000000003584
duffing,omega=1.5,rbf,rbf(gamma=1.7726204014207823),2,-1.6332799378063911,3.0000000000001674
duffing,omega=1.5,rbf,rbf(gamma=0.6955721424536491),2,-1.4089396262471836,3.0000000000015667
duffing,omega=1.5,rbf,rbf(gamma=0.8863102007103911),2,-1.469601404608685,3.0000000000007097
duffing,omega=1.5,rbf,rbf(gamma=1.7549083144161746),2,-1.63117101370974,3.000000000000168
duffing,omega=1.5,rbf,rbf(gamma=0.6035017757918503),2,-1.3742087970814802,3.000000000004626
duffing,omega=1.5,rbf,rbf(gamma=0.4819544707219326),2,-1.321642765432927,3.000000000000172
duffing,omega=1.5,rbf,rbf(gamma=4.695539874725136),2,-1.787872692912897,3.000000000000489
duffing,omega=1.5,rbf,rbf(gamma=1.4847820971862247),2,-1.5946329306201326,3.0000000000002203
duffing,omega=1.5,rbf,rbf(gamma=1.2763347038101887),2,-1.5594896800821951,3.0000000000005103
duffing,omega=1.5,rbf,rbf(gamma=1.8434587039789383),2,-1.6414101535943029,3.000000000000366
duffing,omega=1.5,rbf,rbf(gamma=1.3911442849072981),2,-1.5797166191878171,3.000000000000299
duffing,omega=1.5,rbf,rbf(gamma=0.2409772353609663),2,-1.1882860522055756,3.00000000000023
duffing,omega=1.5,rbf,rbf(gamma=0.23806951525831982),2,-1.1863875426038315,3.0000000000001523
duffing,omega=1.5,rbf,rbf(gamma=0.7149617086950467),2,-1.4157609509744788,3.0000000000015024
duffing,omega=1.5,rbf,rbf(gamma=0.6897202589199395),2,-1.4068487472483318,3.0000000000011298
duffing,omega=1.5,rbf,rbf(gamma=5.282213489436212),2,-1.8006749104230988,3.0000000000008584
duffing,omega=1.5,rbf,rbf(gamma=0.9639089414438652),2,-1.4906611182011793,3.0000000000005773
duffing,omega=1.5,rbf,rbf(gamma=0.3912910653397012),2,-1.2765624663372244,3.000000000000074
duffing,omega=1.5,rbf,rbf(gamma=0.12048861768048315),2,-1.1025247529210038,3.0000000000000435
duffing,omega=1.5,rbf,rbf(gamma=1.843017968430373),2,-1.6413610231899214,3.00000000000038
duffing,omega=1.5,rbf,rbf(gamma=0.7825821306794024),2,-1.4383290332958012,3.0000000000001625
duffing,omega=1.5,rbf,rbf(gamma=1.379440517839879),2,-1.5777569519353463,3.000000000000248
duffing,omega=1.5,rbf,rbf(gamma=0.34486012945996974),2,-1.251237761491582,3.000000000000313
duffing,omega=1.5,rbf,rbf(gamma=3.017697096368131),2,-1.72958408242093,3.0000000000004476
duffing,omega=1.5,rbf,rbf(gamma=1.1624811333852527),2,-1.5369938107953631,3.0000000000003593
duffing,omega=1.5,rbf,rbf(gamma=0.5812405666926264),2,-1.3651883624828671,3.0000000000002025
duffing,omega=1.5,rbf,rbf(gamma=1.4666915352427097),2,-1.591852799875393,3.000000000000353
duffing,omega=1.5,rbf,rbf(gamma=1.6691707537809852),2,-1.6205011356178463,3.0000000000004694
duffing,omega=1.5,rbf,rbf(gamma=0.2944879783352341),2,-1.22185948392548,3.0000000000000955
duffing,omega=1.5,rbf,rbf(gamma=5.030191842330899),2,-1.7954803929735275,3.0000000000004614
duffing,omega=1.5,rbf,rbf(gamma=11.574116597061943),2,-1.8650081029066303,3.000000000000401
duffing,omega=1.5,rbf,rbf(gamma=0.2906202833463132),2,-1.2195170482708564,3.0000000000001825
duffing,omega=1.5,rbf,rbf(gamma=0.8450709372052825),2,-1.457621983165281,3.0000000000002713
duffing,omega=1.5,rbf,rbf(gamma=1.5651642613588048),2,-1.6064397501677872,3.00000000000027
duffing,omega=1.5,rbf,rbf(gamma=0.3790461873490457),2,-1.27003952366697,3.00000000000031
duffing,omega=1.5,rbf,rbf(gamma=10.564426978872424),2,-1.8590811054322822,3.000000000000559
duffing,omega=1.5,rbf,rbf(gamma=0.17243006472998487),2,-1.141346968535282,3.000000000000126
duffing,omega=1.5,rbf,rbf(gamma=0.7580923746980914),2,-1.4303678235261024,3.0000000000002562
duffing,omega=1.5,rbf,rbf(gamma=0.18952309367452286),2,-1.1534907306106557,3.0000000000000364
duffing,omega=1.5,rbf,rbf(gamma=0.7544242740920327),2,-1.4291550627629936,3.0000000000003837
duffing,omega=1.5,rbf,rbf(gamma=0.7333457676213548),2,-1.4220807290584823,3.0000000000008615
duffing,omega=1.5,rbf,rbf(gamma=0.643601955739302),2,-1.3898287470356023,3.000000000000728
duffing,omega=1.5,rbf,rbf(gamma=1.5088485481840654),2,-1.598259732315946,3.0000000000002656
duffing,omega=1.5,rbf,rbf(gamma=0.4384299088141175),2,-1.300685364192129,3.000000000000135
duffing,omega=1.5,rbf,rbf(gamma=0.3666728838106774),2,-1.2633362280522666,3.0000000000004126
duffing,omega=1.5,rbf,rbf(gamma=0.21921495440705874),2,-1.1738833225846022,3.00000000000027
duffing,omega=1.5,rbf,rbf(gamma=0.37721213704601636),2,-1.2690530778884939,3.0000000000001688
duffing,omega=1.5,rbf,rbf(gamma=1.7344526114852439),2,-1.6286958706470918,3.0000000000003713
duffing,omega=1.5,rbf,rbf(gamma=2.7822885698145963),2,-1.7168510932907248,3.00000000000064
duffing,omega=1.5,rbf,rbf(gamma=0.09476154683726143),2,-1.0821641090926508,3.000000000000211
duffing,omega=1.5,rbf,rbf(gamma=2.758881035679758),2,-1.7154869826082777,3.0000000000008042
duffing,omega=1.5,rbf,rbf(gamma=0.321800977869651),2,-1.238044789474335,3.000000000000366
duffing,omega=1.5,rbf,rbf(gamma=0.5053174405626577),2,-1.3324030674436873,3.000000000000145
duffing,omega=1.5,rbf,rbf(gamma=1.1195013744523856),2,-1.5277873392178254,3.0000000000004214
duffing,omega=1.5,rbf,rbf(gamma=0.5597506872261928),2,-1.3562331372337941,3.0000000000002855
duffing,omega=1.5,rbf,rbf(gamma=0.20421007958786463),2,-1.1636871791341084,3.0000000000000497
duffing,omega=1.5,rbf,rbf(gamma=0.40842015917572927),2,-1.2855066486910598,3.0000000000001985
duffing,omega=1.5,rbf,rbf(gamma=6.94686518776038),2,-1.8268996916536424,3.0000000000004046
duffing,omega=1.5,rbf,rbf(gamma=0.876859817628235),2,-1.466906590473414,3.000000000001111
duffing,omega=1.5,rbf,rbf(gamma=0.23888288013900327),2,-1.1869194000849426,3.000000000000087
duffing,omega=1.5,rbf,rbf(gamma=0.47776576027800655),2,-1.3196782260633895,3.0000000000001767
duffing,omega=1.5,rbf,rbf(gamma=0.10960747720352937),2,-1.0940082312878863,3.0000000000002127
duffing,omega=1.5,rbf,rbf(gamma=1.5161847493961829),2,-1.5993493573020232,3.000000000000386
duffing,omega=1.5,rbf,rbf(gamma=0.10210503979393232),2,-1.0880554919984813,3.000000000000077
duffing,omega=1.5,rbf,rbf(gamma=0.21671546986834453),2,-1.1722001285668733,3.0000000000001927
duffing,omega=1.5,rbf,rbf(gamma=0.1833364419053387),2,-1.149130233557317,3.000000000000182
duffing,omega=1.5,rbf,rbf(gamma=0.7494005398305926),2,-1.4274853575788253,3.0000000000004348
duffing,omega=1.5,rbf,rbf(gamma=0.11944144006950164),2,-1.1017111036870575,3.0000000000001705
duffing,omega=1.5,rbf,rbf(gamma=0.8168403183514585),2,-1.4490822678006954,3.0000000000004254
duffing,omega=1.5,rbf,rbf(gamma=0.25265872028132885),2,-1.1958342249108265,3.000000000000264
duffing,omega=1.5,rbf,rbf(gamma=0.1609004889348255),2,-1.1329832261447765,3.0000000000002762
duffing,omega=1.5,rbf,rbf(gamma=0.9555315205560131),2,-1.488475698148125,3.000000000000475
duffing,omega=1.5,rbf,rbf(gamma=2.4205910689274073),2,-1.693390240811789,3.0000000000003526
duffing,omega=1.5,rbf,rbf(gamma=0.43343093973668906),2,-1.2981993296969485,3.0000000000001887
duffing,omega=1.5,rbf,rbf(gamma=0.10835773493417226),2,-1.093021239070655,2.999999999999978
duffing,omega=1.5,rbf,rbf(gamma=0.2798753436130964),2,-1.21294213862915,3.000000000000259
duffing,omega=1.5,rbf,rbf(gamma=1.0106348811253154),2,-1.5024824971517767,3.0000000000006315
duffing,omega=1.5,rbf,rbf(gamma=0.18860606852300818),2,-1.152846859820881,3.0000000000002256
duffing,omega=1.5,rbf,rbf(gamma=0.33079508351849396),2,-1.2432409432924185,3.0000000000002767
duffing,omega=1.5,rbf,rbf(gamma=0.9728904934744245),2,-1.4929814392097558,3.000000000000431
duffing,omega=1.5,rbf,rbf(gamma=0.3747002699152963),2,-1.2676980425103361,3.000000000000214
duffing,omega=1.5,rbf,rbf(gamma=1.2070035515837005),2,-1.5461047006378446,3.000000000000754
duffing,omega=1.5,rbf,rbf(gamma=0.8668618794733781),2,-1.46402338374783,3.0000000000006213
duffing,omega=1.5,rbf,rbf(gamma=1.633680636702917),2,-1.6158476568154299,3.0000000000002705
duffing,omega=1.5,rbf,rbf(gamma=0.08045024446741275),2,-1.070495437315075,2.9999999999999982
duffing,omega=1.5,rbf,rbf(gamma=1.9278178828877304),2,-1.6504985570433646,3.000000000000437
duffing,omega=1.5,rbf,rbf(gamma=1.75371963525647),2,-1.631028352144932,3.000000000000277
duffing,omega=1.5,rbf,rbf(gamma=2.2390027489047712),2,-1.679332690022548,3.0000000000003726
duffing,omega=1.5,rbf,rbf(gamma=1.9110630411120262),2,-1.6487421240264604,3.0000000000002394
duffing,omega=1.5,rbf,rbf(gamma=0.12632936014066443),2,-1.1070399023473723,3.0000000000000235
duffing,omega=1.5,rbf,rbf(gamma=0.18735013495764816),2,-1.1519636396245505,3.000000000000145
duffing,omega=1.5,rbf,rbf(gamma=0.040225122233706376),2,-1.0363220945544271,3.0000000000000426
duffing,omega=1.5,rbf,rbf(gamma=0.9771097878937789),2,-1.4940634409279223,3.0000000000005533
duffing,omega=1.5,rbf,rbf(gamma=0.48855489394688945),2,-1.3247164089275716,3.000000000000296
duffing,omega=1.5,rbf,rbf(gamma=1.792398071615345),2,-1.635598109216211,3.000000000000358
duffing,omega=1.5,rbf,rbf(gamma=35.76790853545107),2,-1.9124028456496145,3.0000000000007487
duffing,omega=1.5,rbf,rbf(gamma=0.09367506747882408),2,-1.081286979344421,3.000000000000198
duffing,omega=1.5,rbf,rbf(gamma=0.30173383683309535),2,-1.2262137721504358,3.0000000000001226
duffing,omega=1.5,rbf,rbf(gamma=1.7337237589467562),2,-1.6286068850461826,3.000000000000171
duffing,omega=1.5,rbf,rbf(gamma=0.1453101416731566),2,-1.1214468641013204,3.0000000000002482
duffing,omega=1.5,rbf,rbf(gamma=6.249452280442342),2,-1.8173198201744825,3.000000000000394
duffing,omega=1.5,rbf,rbf(gamma=0.24427744697344472),2,-1.190431295822205,3.0000000000002247
duffing,omega=1.5,rbf,rbf(gamma=1.8034541136894202),2,-1.636877456586681,3.000000000000395
duffing,omega=1.5,rbf,rbf(gamma=2.119967526772622),2,-1.6690880749901584,3.000000000000383
duffing,omega=1.5,rbf,rbf(gamma=31.902327624248358),2,-1.90962331517004,3.000000000000749
duffing,omega=1.5,rbf,rbf(gamma=3.9877909530310447),2,-1.7683435195606427,3.0000000000002687
duffing,omega=1.5,rbf,rbf(gamma=1.9542195757875578),2,-1.653219397647242,3.0000000000003677
duffing,omega=1.5,rbf,rbf(gamma=1.1779519133409364),2,-1.5402075022575412,3.000000000000604
duffing,omega=1.5,rbf,rbf(gamma=0.09166822095266935),2,-1.0796630789843227,3.000000000000058
duffing,omega=1.5,rbf,rbf(gamma=2.0364102164281994),2,-1.661339279454971,3.000000000000404
duffing,omega=1.5,rbf,rbf(gamma=1.6905692603043003),2,-1.6232381596527197,3.0000000000002793
duffing,omega=1.5,rbf,rbf(gamma=0.1399376718065482),2,-1.1174098120287232,3.000000000000173
duffing,omega=1.5,rbf,rbf(gamma=7.975581906062089),2,-1.8384663166570576,3.0000000000011635
duffing,omega=1.5,rbf,rbf(gamma=3.6069082273788404),2,-1.7552232235379681,3.000000000000482
duffing,omega=1.5,rbf,rbf(gamma=0.12213872348672236),2,-1.103804314924626,3.0000000000001426
duffing,omega=1.5,rbf,rbf(gamma=0.32111787760956345),2,-1.2376474786031517,3.0000000000001075
duffing,omega=1.5,rbf,rbf(gamma=2.021269762250631),2,-1.659881967924358,3.0000000000003357
duffing,omega=1.5,rbf,rbf(gamma=15.951163812124179),2,-1.883158980572075,3.0000000000005405
duffing,omega=1.5,rbf,rbf(gamma=4.470988566931384),2,-1.7822397063204019,3.000000000000493
duffing,omega=1.5,rbf,rbf(gamma=12.498904560884684),2,-1.8697289013762626,3.0000000000005147
duffing,omega=1.5,rbf,rbf(gamma=2.355903826681873),2,-1.6885827119507688,3.0000000000004765
duffing,omega=1.5,rbf,rbf(gamma=8.569194291932899),2,-1.8440887252779947,3.0000000000005453
duffing,omega=1.5,rbf,rbf(gamma=2.2639109292682265),2,-1.6813675890875397,3.000000000000389
duffing,omega=1.5,rbf,rbf(gamma=0.6422357552191269),2,-1.3893094626493663,3.0000000000007963
duffing,omega=1.5,rbf,rbf(gamma=17.883954267725535),2,-1.8886863009101764,3.0000000000003997
duffing,omega=1.5,rbf,rbf(gamma=28.855265819030723),2,-1.906814645999563,3.0000000000006133
duffing,omega=1.5,rbf,rbf(gamma=9.40945055682923),2,-1.8510384090903345,3.0000000000004365
duffing,omega=1.5,rbf,rbf(gamma=8.941977133862768),2,-1.847304075051233,3.000000000000378
duffing,omega=1.5,rbf,rbf(gamma=4.239935053545244),2,-1.7759265808066036,3.0000000000004055
duffing,omega=1.5,rbf,rbf(gamma=7.213816454757681),2,-1.8301599317825539,3.0000000000005653
duffing,omega=1.5,rbf,rbf(gamma=4.711807653363746),2,-1.7882632896477115,3.000000000000515
duffing,omega=1.5,rbf,rbf(gamma=2.414007103167401),2,-1.6929104592445756,3.0000000000005467
duffing,omega=1.5,rbf,rbf(gamma=2.1291152165820306),2,-1.6699073563181188,3.0000000000003046
duffing,omega=1.5,rbf,rbf(gamma=18.81890111365846),2,-1.890996722767521,3.0000000000005933
duffing,omega=1.5,rbf,rbf(gamma=2.1965217548362133),2,-1.67577766096242,3.0000000000004228
duffing,omega=1.5,rbf,rbf(gamma=3.3811385206086007),2,-1.7462874453144193,3.0000000000004117
duffing,omega=1.5,rbf,rbf(gamma=2.0689828508934696),2,-1.66441807705804,3.00000000000059
duffing,omega=1.5,rbf,rbf(gamma=2.099469664799319),2,-1.6672319230712491,3.0000000000003157
duffing,omega=1.5,rbf,rbf(gamma=2.2883916839766973),2,-1.6833330130924449,3.0000000000003397
duffing,omega=1.5,rbf,rbf(gamma=2.0705224568374176),2,-1.6645617302881903,3.000000000000418
