system,kind,family,kernel,sc,vamp2,kind_n,kind_u,agg_bias_mean,agg_dist_mean,mean_spurious_residual_count,score_unified,kind_t,true_eig_err
ho,damping=0.3,rbf,rbf(gamma=1.0623563298995193),-1.025043647156085,2.99999999902807,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.0936156241680286),-1.0249063931548206,2.999999998860499,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.129233297912541),-1.0247246316323837,2.999999999314593,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.1662695838279156),-1.024508814109512,2.999999999210386,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.1879097510518069),-1.0243708019274749,2.999999999211037,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.1920728140808245),-1.0243432839804687,2.999999999200552,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.223860223810856),-1.0241232476248223,2.9999999994143516,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.2903867840698169),-1.0236095491101247,2.9999999993455844,damping=0.3,damping=0.3,0.0693650569522816,10.367300811564022,2.0,-2.3720379472247015,damping=0.3,0.01025500535958975
ho,damping=0.3,rbf,rbf(gamma=1.3039017336102992),-1.0234970062079105,2.9999999993003965,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.3246412743262528),-1.0233192684076968,2.999999999236691,damping=0.3,damping=0.3,0.0264749038079932,10.30079458780345,0.0,-6.646816680173796,damping=0.3,0.010230063679698649
ho,damping=0.3,rbf,rbf(gamma=1.3389274715268047),-1.0231934000784662,2.999999999327289,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.3756382953680228),-1.0228576893741277,2.9999999991923585,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.379737103025444),-1.0228191492146168,2.999999999176097,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.4526588916646825),-1.0221004990831597,2.99999999925436,damping=0.3,damping=0.3,0.0343819239173026,10.262724720775427,0.0,-6.35367205688013,damping=0.3,0.010203576469044299
ho,damping=0.3,rbf,rbf(gamma=1.504994956313332),-1.0215493412746242,2.9999999992819064,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.557731392641986),-1.0209673996636937,2.9999999991575605,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.5700422618018282),-1.020828002919726,2.9999999991218123,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.6110329670551957),-1.020354854009451,2.9999999990749653,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.6130860277634524),-1.0203308049841713,2.999999999068405,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.6361600995680297),-1.020058321206265,2.9999999993668385,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.7003579275896454),-1.0192802015290274,2.9999999993437085,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.7099909736711292),-1.019161069481088,2.9999999993273287,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.750634267453919),-1.0186521444590004,2.9999999994317528,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.7610876510456865),-1.018519675533903,2.999999999530905,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.786417571425086),-1.01819615744803,2.999999999500336,damping=0.3,damping=0.3,0.0258433678106335,10.310053596194756,0.0,-6.659213016286816,damping=0.3,0.010235517578058
ho,damping=0.3,rbf,rbf(gamma=1.8218613202619924),-1.017737756410379,2.999999999730352,damping=0.3,damping=0.3,0.1356929882874264,10.21689725901341,0.0,-4.44654531386209,damping=0.3,0.0106386868117503
ho,damping=0.3,rbf,rbf(gamma=1.8354123637856548),-1.017560832403071,2.999999999717496,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.9764713981946294),-1.015671595092489,2.999999999834859,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.9773476349655836),-1.0156596190230784,2.999999999834337,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1.9815450352216615),-1.015602214010295,2.9999999998319367,damping=0.3,damping=0.3,0.1759244918435965,10.692082750458349,0.0,-2.902993401752823,damping=0.3,0.010961066780478
ho,damping=0.3,rbf,rbf(gamma=1.9943479090540268),-1.015426749575083,2.99999999982476,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=10.323094272558535),-0.9217329991806982,3.0000000000001883,damping=0.3,damping=0.3,0.4637752520927219,10.27336167411602,2.0,2.502804209383587,damping=0.3,0.011328486772128301
ho,damping=0.3,rbf,rbf(gamma=10.38834181070238),-0.92121405714553,3.0000000000001315,damping=0.3,damping=0.3,0.2834721792328965,10.153835101578808,0.0,-2.3469408870383814,damping=0.3,0.0110280939518618
ho,damping=0.3,rbf,rbf(gamma=10.431213868882393),-0.9208742239711356,3.0000000000001847,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=10.597130194610022),-0.9195675086624272,3.000000000000243,damping=0.3,damping=0.3,0.3839626735517111,10.158679723491126,2.0,1.7023050517071945,damping=0.3,0.0111595491868454
ho,damping=0.3,rbf,rbf(gamma=100.43941964651899),-0.6559688499740357,3.00000000000117,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=101.47195913125509),-0.6544555733991488,3.000000000001142,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=102.12615028463873),-0.6535033037753467,3.000000000000967,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=102.72653401470964),-0.6526337403222106,3.0000000000010125,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1039.4673291274034),-0.270245479446022,3.000000000001395,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=109.03759560098916),-0.6437363417615557,3.000000000001559,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=109.9246287272143),-0.642519892870003,3.000000000001121,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=11.005106362944183),-0.9164097373862,3.0000000000001825,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=11.422244792907035),-0.913258465128279,3.0000000000002114,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=11.585719325027577),-0.9120438280586854,3.0000000000002274,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=11.62127113331746),-0.9117811445205812,3.000000000000276,damping=0.3,damping=0.3,0.4042414633664003,10.162712957901675,2.0,1.9246858160669125,damping=0.3,0.011199613285860398
ho,damping=0.3,rbf,rbf(gamma=11.824823732032083),-0.9102870714507456,3.000000000000245,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=117.12298076159324),-0.6329362373703812,3.000000000000988,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=12.461851141135888),-0.9057161817266524,3.0000000000002713,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=12.554927455814873),-0.9050610817921936,3.000000000000302,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=12.683994891406886),-0.9041578429273188,3.0000000000002487,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=12.790104136670207),-0.9034197121478876,3.000000000000353,damping=0.3,damping=0.3,0.186671510368117,10.109717738564209,2.0,-1.5949376102962258,damping=0.3,0.0107313270176588
ho,damping=0.3,rbf,rbf(gamma=12.840816751838705),-0.903068336779008,3.000000000000318,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=12.888263736441566),-0.9027403998364264,3.0000000000003673,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=12.90468822210762),-0.9026270614712468,3.0000000000003535,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=129.93341614092543),-0.6170251311292322,3.0000000000012643,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=13.602863420717163),-0.897893057438591,3.000000000000252,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=13.626840991729384),-0.8977332974289235,3.0000000000003424,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=13.629699450123645),-0.8977142639539589,3.000000000000268,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=13.679927789369033),-0.8973802313412866,3.000000000000296,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=13.740578590901787),-0.8969779417076592,3.00000000000032,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=132.84501084270406),-0.6135920719572004,3.0000000000013363,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=138.76417747468392),-0.6068027133938806,3.0000000000017444,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=14.005074139631352),-0.8952368700257726,3.0000000000004743,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=14.291340571400688),-0.8933762901996593,3.00000000000026,damping=0.3,damping=0.3,0.3819944632833958,10.159552139712511,2.0,1.6803756804218195,damping=0.3,0.01115463148677635
ho,damping=0.3,rbf,rbf(gamma=14.57489056209594),-0.8915569881691553,3.00000000000027,damping=0.3,damping=0.3,0.4980453160383015,10.731600185441874,2.0,7.804609078282338,damping=0.3,0.008909455821063849
ho,damping=0.3,rbf,rbf(gamma=14.640372595199155),-0.8911401074011546,3.000000000000336,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=14.683298910285238),-0.8908674786134659,3.0000000000002935,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=140.03840634371747),-0.6053730613299191,3.0000000000014637,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=147.21558111636057),-0.597519495345924,3.000000000001829,damping=0.3,damping=0.3,0.5165636673755536,11.286424801822744,2.0,8.125151090762168,damping=0.3,0.0095429854962967
ho,damping=0.3,rbf,rbf(gamma=149.15293858217026),-0.5954551500270927,3.000000000001517,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=15.818781079724669),-0.8838360197910343,3.0000000000005778,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=15.852360281773292),-0.8836331453051924,3.000000000000581,damping=0.3,damping=0.3,0.4969784491715449,10.727584447914875,2.0,7.663944651756549,damping=0.3,0.00889848986940845
ho,damping=0.3,rbf,rbf(gamma=15.954783272432215),-0.883016059677345,3.0000000000006746,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=16.605626355338007),-0.8791538330310574,3.0000000000004374,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=16.99770127839231),-0.8768746527873034,3.0000000000003255,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=1634.0184045542196),-0.2011109695103955,3.0000000000008313,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=164.6902491831988),-0.5796779765536989,3.0000000000017306,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=17.34552218433549),-0.8748813411045133,3.0000000000005556,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=17.450545427352093),-0.8742846234062469,3.000000000000602,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=17.504800792964684),-0.8739772798523265,3.000000000000663,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=17.851986481991794),-0.8720252239753524,3.0000000000005245,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=18.067732766600656),-0.8708247455700845,3.0000000000005396,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=18.200671512512706),-0.8700897333629998,3.0000000000003695,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=18.40194763954507),-0.8689836040433031,3.0000000000004134,damping=0.3,damping=0.3,0.023669616188119,10.635926008736185,2.0,-3.653749234152897,damping=0.3,0.0102802150414498
ho,damping=0.3,rbf,rbf(gamma=18.644117322771283),-0.8676632967345409,3.000000000000483,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=19.00655601682891),-0.8657083628839471,3.000000000000419,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=19.073165025293193),-0.8653517856524929,3.000000000000413,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=19.147855373369506),-0.8649529309501277,3.0000000000005262,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=19.235746065297462),-0.8644849097600185,3.000000000000316,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=19.372094913420163),-0.8637616601074397,3.000000000000434,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=19.5879607643097),-0.8626235373387177,3.000000000000325,damping=0.3,damping=0.3,0.4625152466054524,10.2686171357211,2.0,2.494372435706781,damping=0.3,0.011322727947438799
ho,damping=0.3,rbf,rbf(gamma=19.998011378086282),-0.8604845115601512,3.000000000000439,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=197.88508221456735),-0.5498738273601309,3.000000000002262,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=2.1247126597990387),-1.013612095722087,2.999999999899314,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=2.1813181784190117),-1.0128108044972155,2.9999999998800746,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=2.187231248336057),-1.0127267122624624,2.999999999877728,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=2.2314983102489743),-1.0120950709831555,2.9999999999056666,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=2.258466595825082),-1.011708584805602,2.999999999896748,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=2.2750839390640882),-1.0114698632897865,2.999999999911905,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=2.332539167655831),-1.0106414490243747,2.9999999998940865,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=2.3758195021036137),-1.010014721614173,2.999999999894594,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=2.384145628161649),-1.0098939236274898,2.999999999899456,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=2.404468258162183),-1.0095987943868732,2.9999999998928555,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=2.447720447621712),-1.0089694778222644,2.9999999998850857,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=2.4484950955387124),-1.0089581933018197,2.9999999998848175,damping=0.3,damping=0.3,0.070233768637769,10.467619459408336,0.0,-4.409933480781396,damping=0.3,0.0102978872206817
ho,damping=0.3,rbf,rbf(gamma=2.5807735681396338),-1.007026187869396,2.999999999914712,damping=0.3,damping=0.3,0.2034818199604953,11.215465380112736,0.0,-1.5833501891870312,damping=0.3,0.01132651798071525
ho,damping=0.3,rbf,rbf(gamma=2.597085452675595),-1.006787446489384,2.9999999999104348,damping=0.3,damping=0.3,0.048150621153083,10.400058229442656,0.0,-5.496086406540603,damping=0.3,0.01026147973521065
ho,damping=0.3,rbf,rbf(gamma=2.6078034672205983),-1.0066305417860264,2.999999999907478,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=2.6492825486525056),-1.0060231210423616,2.999999999904825,damping=0.3,damping=0.3,0.0836843221192847,10.067603632673984,0.0,-5.714460474001655,damping=0.3,0.01056167724196825
ho,damping=0.3,rbf,rbf(gamma=2.7512765907360457),-1.004529203310845,2.999999999903116,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=2.855561198226759),-1.0030033862643564,2.9999999998968363,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=2.8964298312568943),-1.002406394190912,2.999999999885422,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=2.905317783329365),-1.0022766561315934,2.9999999998827676,damping=0.3,damping=0.3,0.1018745974124626,10.056831999864738,0.0,-5.368986679635033,damping=0.3,0.01053848444419305
ho,damping=0.3,rbf,rbf(gamma=2.956205933008021),-1.0015345685028147,2.9999999999331872,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=20.58628114789985),-0.857466691645771,3.000000000000501,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=20.64618854511707),-0.8571626468055129,3.0000000000004365,damping=0.3,damping=0.3,0.4966703317085327,10.731695668045615,2.0,7.693170449933848,damping=0.3,0.00889521058759425
ho,damping=0.3,rbf,rbf(gamma=20.77668362140476),-0.8565024122921184,3.000000000000495,damping=0.3,damping=0.3,0.4281070848167824,10.192586006665309,2.0,2.134745353661337,damping=0.3,0.0112428860625759
ho,damping=0.3,rbf,rbf(gamma=204.25230056927745),-0.5446650428232819,3.0000000000024656,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=2078.934658254807),-0.1681327065181534,3.000000000000609,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=21.194260389220045),-0.8544084112530941,3.000000000000421,damping=0.3,damping=0.3,0.4934016247954381,10.5699996527629,2.0,4.586648816368095,damping=0.3,0.011286752059491801
ho,damping=0.3,rbf,rbf(gamma=218.07519120197833),-0.5338368383114579,3.000000000002703,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=22.010212725888366),-0.8503964837675128,3.000000000000654,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=22.84448958581407),-0.8463987372684754,3.000000000000526,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=23.171438650055155),-0.8448596029033375,3.0000000000005556,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=23.24254226663492),-0.8445268803624252,3.0000000000004987,damping=0.3,damping=0.3,0.4880058633592425,10.487846387469828,2.0,4.300685424170135,damping=0.3,0.01125145626672915
ho,damping=0.3,rbf,rbf(gamma=23.649647464064167),-0.8426354195600906,3.0000000000005738,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=234.24596152318648),-0.5219254003770071,3.00000000000216,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=24.73563527682092),-0.8376991691536636,3.000000000000624,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=24.923702282271776),-0.8368599663432477,3.0000000000005755,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=25.109854911629746),-0.836033725323662,3.0000000000006435,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=25.367989782813773),-0.8348951790217494,3.0000000000006497,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=25.580208273340414),-0.8339653344652396,3.000000000000682,damping=0.3,damping=0.3,0.4792107469953071,10.709285130758524,0.0,2.2606055192197703,damping=0.3,0.0093107565415585
ho,damping=0.3,rbf,rbf(gamma=25.68163350367741),-0.8335228839629503,3.000000000000618,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=25.77652747288313),-0.8331100574691734,3.0000000000005933,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=25.80937644421524),-0.8329674053895633,3.0000000000006977,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=259.86683228185086),-0.5045032810420803,3.0000000000020095,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=265.6900216854081),-0.5007646902275421,3.0000000000015157,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=27.205726841434327),-0.8270210249854187,3.0000000000008775,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=27.25368198345877),-0.8268207780031726,3.000000000001197,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=27.25939890024729),-0.8267969229297405,3.0000000000010942,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=27.481157181803574),-0.8258743925004793,3.0000000000006253,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=277.52835494936784),-0.4933930805713638,3.0000000000010965,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=28.010148279262705),-0.8236955371096905,3.0000000000009552,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=28.582681142801377),-0.8213711496583939,3.000000000000941,damping=0.3,damping=0.3,0.4941483698113336,10.581362820893428,2.0,4.622577096129273,damping=0.3,0.01129287238212695
ho,damping=0.3,rbf,rbf(gamma=29.28074519039831),-0.8185832379430895,3.0000000000006497,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=29.366597820570476),-0.8182437811179781,3.000000000000579,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=294.43116223272114),-0.4833617299623316,3.0000000000024953,damping=0.3,damping=0.3,0.5093229865867387,10.612193126483406,2.0,6.906455249375662,damping=0.3,0.0090535802918549
ho,damping=0.3,rbf,rbf(gamma=3.009989912626664),-1.0007517737205232,2.9999999999363527,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=3.115462785283972),-0.9992220723209702,2.999999999965675,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=3.1975260341675518),-0.9980376188436796,2.9999999999567124,damping=0.3,damping=0.3,0.02013397473079,10.667339826428442,2.0,-3.7343699747167,damping=0.3,0.010276277049211649
ho,damping=0.3,rbf,rbf(gamma=3.2220659341103914),-0.9976845026816312,2.999999999953616,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=3.226172055526905),-0.9976254684737116,2.9999999999670943,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=3.2723201991360593),-0.9969630180229218,2.999999999963794,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=3.400715855179291),-0.9951304129156306,2.999999999956227,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=3.406710247932346),-0.9950452506711572,2.99999999995526,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=3.4199819473422584),-0.9948568301359154,2.9999999999539413,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=3.501268534907838),-0.9937067891433422,2.9999999999763793,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=3.572835142850172),-0.9927001322302615,2.9999999999874554,damping=0.3,damping=0.3,0.0821988908800861,10.07296758068216,0.0,-5.73314816421925,damping=0.3,0.010566796734468701
ho,damping=0.3,rbf,rbf(gamma=3.643722640523985),-0.9917086352307268,2.9999999999891713,damping=0.3,damping=0.3,0.2870752312306144,10.163979296662829,0.0,-2.2898947807224417,damping=0.3,0.011039739755301401
ho,damping=0.3,rbf,rbf(gamma=3.6708247275713095),-0.9913310688550956,2.9999999999924825,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=3.9529427963892587),-0.9874522324704624,2.9999999999940203,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=3.9546952699311673),-0.9874284378650794,2.9999999999939067,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=3.963090070443323),-0.9873145078287924,2.9999999999937743,damping=0.3,damping=0.3,0.3340372226042589,10.352418564240804,0.0,-1.4824572171331465,damping=0.3,0.0112671037580725
ho,damping=0.3,rbf,rbf(gamma=3.9886958181080536),-0.986967534407198,2.9999999999933724,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=329.3804983663976),-0.4642413096218168,3.0000000000014175,damping=0.3,,,,,,,
ho,damping=0.3,rbf,rbf(gamma=33.211252710676014),-0.80375453924822,3.0000000000005542,damping=0.3,,,,,,,
