system,kind,family,kernel,sc,vamp2
linear,A=rot,rbf,rbf(gamma=1.0413884917218035),-1.6694389031055685,3.000000000003175
linear,A=rot,rbf,rbf(gamma=1.0876199892834117),-1.6683314166721896,3.0000000000039324
linear,A=rot,rbf,rbf(gamma=1.1564274331187174),-1.6661065725454083,3.00000000000439
linear,A=rot,rbf,rbf(gamma=1.2862311927566306),-1.660375481731644,3.000000000019789
linear,A=rot,rbf,rbf(gamma=1.2938802530050872),-1.6599850103433595,3.0000000000219873
logistic,r=0.0,hermite,hermite(bad),-0.9996879926541018,2.8795417193829977
logistic,r=0.0,hermite,hermite(good),-0.9999090007618484,2.007687244669999
logistic,r=0.0,hermite,hermite(ugly),-0.001795057994251455,1.0000088826081617
logistic,r=0.0,linear,linear,-0.0007400439577995858,1.0000000000000022
logistic,r=0.0,poly,poly(p=1),-0.9999685678822895,1.9999999999998002
logistic,r=0.0,poly,poly(p=2),-0.999933794200814,2.8917714057913924
logistic,r=0.0,poly,poly(p=3),-0.9998956205083559,2.9397209354417257
logistic,r=0.0,poly,poly(p=4),-0.9998539872370564,2.9799892771319567
logistic,r=0.0,rbf,rbf(gamma=0.5),-0.9999673635824823,2.420294385405349
logistic,r=0.0,rbf,rbf(gamma=1.0),-0.999929511372413,2.8889373481104914
logistic,r=0.0,rbf,rbf(gamma=12.5),-0.9977974104209871,2.999999999999794
logistic,r=0.0,rbf,rbf(gamma=2.5),-0.9997854968037165,2.9999989297877754
logistic,r=0.0,rbf,rbf(gamma=25.0),-0.9933635554261242,3.0000000000000213
logistic,r=0.0,rbf,rbf(gamma=5.0),-0.9994487694810298,2.9999987293937287
logistic,r=0.0,rbf,rbf(gamma=50.0),-0.9805949611422594,3.000000000000709
logistic,r=0.5,hermite,hermite(bad),-0.9997975535403537,2.9297228433369864
logistic,r=0.5,hermite,hermite(good),-0.9999121320660663,2.0155116800142943
logistic,r=0.5,hermite,hermite(ugly),-0.0036728193366843045,1.000006992696082
logistic,r=0.5,linear,linear,-0.001522214380422106,1.0
logistic,r=0.5,poly,poly(p=1),-0.9999939176589242,2.000000000000243
logistic,r=0.5,poly,poly(p=2),-0.9999793362542718,3.0000000000045315
logistic,r=0.5,poly,poly(p=3),-0.9999560488384936,2.9584963349989644
logistic,r=0.5,poly,poly(p=4),-0.9999238431097689,2.9905462534479454
logistic,r=0.5,rbf,rbf(gamma=0.5),-0.9999926781206684,2.746446246580828
logistic,r=0.5,rbf,rbf(gamma=1.0),-0.9999752157464359,2.947186408575847
logistic,r=0.5,rbf,rbf(gamma=12.5),-0.9972099043167928,2.99999999999771
logistic,r=0.5,rbf,rbf(gamma=2.5),-0.9998640785108592,2.9999977134367053
logistic,r=0.5,rbf,rbf(gamma=25.0),-0.9905125010855563,2.9999999999995595
logistic,r=0.5,rbf,rbf(gamma=5.0),-0.9994949291991989,2.9999981892509506
logistic,r=0.5,rbf,rbf(gamma=50.0),-0.9712597885026725,3.00000000000021
logistic,r=1.2,hermite,hermite(bad),-1.0002427262459008,2.9999967613250162
logistic,r=1.2,hermite,hermite(good),-0.9999411877635757,2.486348220926025
logistic,r=1.2,hermite,hermite(ugly),-0.07700807040407211,1.0000014136844813
logistic,r=1.2,linear,linear,-0.03536422013539725,1.0000000000000173
logistic,r=1.2,poly,poly(p=1),-0.9999247961962886,1.9999999999999876
logistic,r=1.2,poly,poly(p=2),-0.9985750118285773,2.999999999999584
logistic,r=1.2,poly,poly(p=3),-0.9957813299961332,3.000000000000155
logistic,r=1.2,poly,poly(p=4),-0.9913537512150059,3.000000000000007
logistic,r=1.2,rbf,rbf(gamma=0.5),-1.0004041801726058,2.9980121154172052
logistic,r=1.2,rbf,rbf(gamma=1.0),-1.0005799864782856,2.9999864293640215
logistic,r=1.2,rbf,rbf(gamma=12.5),-0.9681165009142205,3.000000000000036
logistic,r=1.2,rbf,rbf(gamma=2.5),-0.9998939959114074,2.999999999949894
logistic,r=1.2,rbf,rbf(gamma=25.0),-0.9076067757963052,3.0000000000002083
logistic,r=1.2,rbf,rbf(gamma=5.0),-0.9954955544510348,2.9999999999944045
logistic,r=1.2,rbf,rbf(gamma=50.0),-0.7983738007635299,3.000000000000408
logistic,r=2.5,hermite,hermite(bad),-0.8555253123594984,2.9999999983485366
logistic,r=2.5,hermite,hermite(good),-0.9971844713416099,2.0630174591355885
logistic,r=2.5,hermite,hermite(ugly),-0.4836567077448836,1.0000000209685924
logistic,r=2.5,linear,linear,-0.5780885185739523,0.9999999999999591
logistic,r=2.5,poly,poly(p=1),-0.8735315492436787,2.000000000000008
logistic,r=2.5,poly,poly(p=2),-0.2928255765896046,2.999999999999775
logistic,r=2.5,poly,poly(p=3),1.2647808799840456,2.999999998634058
logistic,r=2.5,poly,poly(p=4),4.8340879033348845,2.9999999994596447
logistic,r=2.5,rbf,rbf(gamma=0.5),-0.999829566290294,2.999999996924481
logistic,r=2.5,rbf,rbf(gamma=1.0),-0.9996049881742347,2.9999999967116993
logistic,r=2.5,rbf,rbf(gamma=12.5),-0.9841095386779974,3.000000000000066
logistic,r=2.5,rbf,rbf(gamma=2.5),-0.9986315200413133,2.9999999998562252
logistic,r=2.5,rbf,rbf(gamma=25.0),-0.9563597288687489,3.0000000000001736
logistic,r=2.5,rbf,rbf(gamma=5.0),-0.9961430195011212,2.99999999985785
logistic,r=2.5,rbf,rbf(gamma=50.0),-0.8953950126986988,3.000000000000245
logistic,r=3.2,hermite,hermite(bad),-0.8463557758920744,2.9999999999991895
logistic,r=3.2,hermite,hermite(good),-0.9962276267363319,2.9999999747494783
logistic,r=3.2,hermite,hermite(ugly),-0.3876599619893999,1.0000007171792697
logistic,r=3.2,linear,linear,-0.6654252230659207,1.000000000000038
logistic,r=3.2,poly,poly(p=1),-0.7993765007605403,2.0000000000000986
logistic,r=3.2,poly,poly(p=2),0.2625296303761931,2.9999999999997393
logistic,r=3.2,poly,poly(p=3),3.6224668799767543,3.000000000002114
logistic,r=3.2,poly,poly(p=4),12.875573911240139,3.0000000000000617
logistic,r=3.2,rbf,rbf(gamma=0.5),-1.0016723289852942,2.9999999999959606
logistic,r=3.2,rbf,rbf(gamma=1.0),-1.0018025404610567,2.999999999969648
logistic,r=3.2,rbf,rbf(gamma=12.5),-0.8922509398907001,3.000000000000083
logistic,r=3.2,rbf,rbf(gamma=2.5),-0.9957556432297497,3.000000000000032
logistic,r=3.2,rbf,rbf(gamma=25.0),-0.7797816423983241,3.000000000000281
logistic,r=3.2,rbf,rbf(gamma=5.0),-0.9741744692599169,3.000000000000068
logistic,r=3.2,rbf,rbf(gamma=50.0),-0.6413454742890057,3.0000000000004037
logistic,r=4.0,hermite,hermite(bad),-0.7857046675344282,3.0000000000003593
logistic,r=4.0,hermite,hermite(good),-0.9971215013772756,2.9999999645257254
logistic,r=4.0,hermite,hermite(ugly),-0.13924303631133308,1.0000101475795964
logistic,r=4.0,linear,linear,-0.34777898036883353,1.000000000000031
logistic,r=4.0,poly,poly(p=1),-0.8636028684317588,2.000000000000055
logistic,r=4.0,poly,poly(p=2),-0.015572522943248845,3.0000000000002998
logistic,r=4.0,poly,poly(p=3),3.3061444900924606,3.0000000000012137
logistic,r=4.0,poly,poly(p=4),15.0155669761036,3.0000000000038987
logistic,r=4.0,rbf,rbf(gamma=0.5),-0.9738186075868912,3.0000000000000555
logistic,r=4.0,rbf,rbf(gamma=1.0),-0.9238725690927883,2.999999999999949
logistic,r=4.0,rbf,rbf(gamma=12.5),-0.4718474358540883,3.000000000000712
logistic,r=4.0,rbf,rbf(gamma=2.5),-0.7768639874188333,3.0000000000005134
logistic,r=4.0,rbf,rbf(gamma=25.0),-0.3752358355926026,3.0000000000008114
logistic,r=4.0,rbf,rbf(gamma=5.0),-0.6324008509460223,3.0000000000005422
logistic,r=4.0,rbf,rbf(gamma=50.0),-0.294050221610858,3.0000000000017693
ou,all,hermite,hermite(bad),-2.0527227656124416,3.000000000002885
ou,all,hermite,hermite(good),-1.0952123936075087,2.9999999999987033
ou,all,hermite,hermite(ugly),-0.307001919623749,1.0001488317733223
ou,all,linear,linear,-0.7110633929564699,0.9999999999998881
ou,all,poly,poly(p=1),-1.2258092476674298,2.0000000000000724
ou,all,poly,poly(p=2),3.3920565092060215,2.9999999999998823
ou,all,poly,poly(p=3),84.4504954498951,3.000000000000718
ou,all,poly,poly(p=4),1475.3041561525451,3.0000000000045843
ou,all,rbf,rbf(gamma=0.07240700268061724),-1.086787494944909,2.9999999999983307
ou,all,rbf,rbf(gamma=0.09371083611283573),-1.1082321266954172,2.999999999999892
ou,all,rbf,rbf(gamma=0.10425210156081827),-1.1182778334121772,3.000000000000007
ou,all,rbf,rbf(gamma=0.1189493139469915),-1.1317080107059743,3.00000000000008
ou,all,rbf,rbf(gamma=0.13093199232465336),-1.1421913537880466,3.0000000000001315
ou,all,rbf,rbf(gamma=0.13757211753939785),-1.1478299730609731,3.0000000000000195
ou,all,rbf,rbf(gamma=0.14481400536123448),-1.1538465787644407,3.000000000000199
ou,all,rbf,rbf(gamma=0.15567608695466637),-1.162620775896201,3.0000000000000617
ou,all,rbf,rbf(gamma=0.15668706547432937),-1.1634226176235265,3.0000000000001044
ou,all,rbf,rbf(gamma=0.16090278870991295),-1.1667397478338632,2.9999999999999925
ou,all,rbf,rbf(gamma=0.18742167222567147),-1.18667207723104,3.0000000000000706
ou,all,rbf,rbf(gamma=0.19117749334115847),-1.1893714177256924,3.0000000000000147
ou,all,rbf,rbf(gamma=0.20850420312163653),-1.2014543554118602,3.000000000000105
ou,all,rbf,rbf(gamma=0.237898627893983),-1.220659092533787,3.000000000000144
ou,all,rbf,rbf(gamma=0.2618639846493067),-1.2352257771129016,3.000000000000094
ou,all,rbf,rbf(gamma=0.2751442350787957),-1.2429126164490676,3.000000000000076
ou,all,rbf,rbf(gamma=0.28962801072246896),-1.251003668698718,3.0000000000001457
ou,all,rbf,rbf(gamma=0.31135217390933273),-1.2626026362355094,3.000000000000199
ou,all,rbf,rbf(gamma=0.31337413094865874),-1.2636509859180503,3.000000000000218
ou,all,rbf,rbf(gamma=0.3218055774198259),-1.2679675022911017,3.000000000000114
ou,all,rbf,rbf(gamma=0.37484334445134293),-1.2932325381215923,3.000000000000123
ou,all,rbf,rbf(gamma=0.38235498668231693),-1.2965679963868464,3.0000000000003255
ou,all,rbf,rbf(gamma=0.41700840624327307),-1.3112562059471602,3.0000000000004063
ou,all,rbf,rbf(gamma=0.475797255787966),-1.3338154465234024,3.0000000000001528
ou,all,rbf,rbf(gamma=0.5237279692986134),-1.3503111493632194,3.000000000000204
ou,all,rbf,rbf(gamma=0.5502884701575914),-1.3588099406715264,3.000000000000169
ou,all,rbf,rbf(gamma=0.5792560214449379),-1.3676057991401873,3.000000000000186
ou,all,rbf,rbf(gamma=0.6227043478186655),-1.3799527072322775,3.0000000000005183
ou,all,rbf,rbf(gamma=0.6267482618973175),-1.381053650704123,3.000000000000373
ou,all,rbf,rbf(gamma=0.6436111548396518),-1.3855608095659424,3.000000000000339
ou,all,rbf,rbf(gamma=0.7496866889026859),-1.411120707965467,3.0000000000002185
ou,all,rbf,rbf(gamma=0.7647099733646339),-1.414392115718984,3.000000000000225
ou,all,rbf,rbf(gamma=0.8340168124865461),-1.4285176789978553,3.000000000000299
ou,all,rbf,rbf(gamma=0.951594511575932),-1.4493313454171608,3.0000000000003486
ou,all,rbf,rbf(gamma=1.0474559385972269),-1.4638781211265954,3.000000000000233
ou,all,rbf,rbf(gamma=1.1005769403151828),-1.471149866298889,3.0000000000003078
ou,all,rbf,rbf(gamma=1.1585120428898759),-1.4785144230906138,3.0000000000003193
ou,all,rbf,rbf(gamma=1.245408695637331),-1.488571102015081,3.0000000000002705
ou,all,rbf,rbf(gamma=1.253496523794635),-1.489451661497949,3.000000000000385
ou,all,rbf,rbf(gamma=1.2872223096793036),-1.4930286018767929,3.000000000000279
ou,all,rbf,rbf(gamma=1.4993733778053717),-1.5124355702727204,3.0000000000003495
ou,all,rbf,rbf(gamma=1.5294199467292677),-1.5148074238779758,3.0000000000003157
ou,all,rbf,rbf(gamma=1.6680336249730923),-1.524737953917419,3.000000000000403
ou,all,rbf,rbf(gamma=1.903189023151864),-1.538379982463338,3.000000000000483
ou,all,rbf,rbf(gamma=2.0949118771944537),-1.5471274008889484,3.000000000000316
ou,all,rbf,rbf(gamma=2.2011538806303657),-1.5512258491928088,3.0000000000003286
ou,all,rbf,rbf(gamma=2.490817391274662),-1.56018837549289,3.0000000000003766
ou,all,rbf,rbf(gamma=2.50699304758927),-1.5606057549222412,3.0000000000003237
ou,all,rbf,rbf(gamma=2.5744446193586072),-1.56226227643824,3.000000000000302
ou,all,rbf,rbf(gamma=3.0588398934585355),-1.5707853735286994,3.0000000000004765
rot,omega=0.0,hermite,hermite(bad),-2.1347658410393566,3.00000000000054
rot,omega=0.0,hermite,hermite(good),-1.1338183073854973,2.999999999987319
rot,omega=0.0,hermite,hermite(ugly),-0.43081927118062885,1.000008989332415
rot,omega=0.0,linear,linear,-1.586816453384363,2.0000000000000284
rot,omega=0.0,poly,poly(p=1),-1.7009366001129973,2.9999999999998628
rot,omega=0.0,poly,poly(p=2),1.4603527355692953,3.000000000000522
rot,omega=0.0,poly,poly(p=3),39.926908464595115,3.0000000000009046
rot,omega=0.0,poly,poly(p=4),370.6159004369079,3.000000000005846
rot,omega=0.0,rbf,rbf(gamma=0.03252338545705879),-1.1563619720691138,3.000000000000641
rot,omega=0.0,rbf,rbf(gamma=0.03398472766408616),-1.1621793285592539,3.000000000000764
rot,omega=0.0,rbf,rbf(gamma=0.03538973938208476),-1.1676903201488502,3.0000000000006994
rot,omega=0.0,rbf,rbf(gamma=0.03572600020469638),-1.1689975004328694,3.0000000000005542
rot,omega=0.0,rbf,rbf(gamma=0.03683909825494282),-1.1732925741425542,3.0000000000007567
rot,omega=0.0,rbf,rbf(gamma=0.03687187338817967),-1.1734183029724072,3.0000000000004614
rot,omega=0.0,rbf,rbf(gamma=0.03698414526286625),-1.1738486708167353,3.000000000000431
rot,omega=0.0,rbf,rbf(gamma=0.037157577723778375),-1.1745125148541946,3.0000000000004845
rot,omega=0.0,rbf,rbf(gamma=0.037808931722169516),-1.1769952341203251,3.000000000000846
rot,omega=0.0,rbf,rbf(gamma=0.03833455846003302),-1.1789867620654575,3.000000000000229
rot,omega=0.0,rbf,rbf(gamma=0.03838346396753446),-1.1791715179585254,3.0000000000007248
rot,omega=0.0,rbf,rbf(gamma=0.03900692880861736),-1.1815188338376394,3.0000000000005778
rot,omega=0.0,rbf,rbf(gamma=0.03979291454067298),-1.184456985178218,3.0000000000004268
rot,omega=0.0,rbf,rbf(gamma=0.03993891032482812),-1.185000175966939,3.000000000000446
rot,omega=0.0,rbf,rbf(gamma=0.04090578015752305),-1.1885773814382714,3.000000000000542
rot,omega=0.0,rbf,rbf(gamma=0.04154009321464978),-1.1909053563886245,3.0000000000005667
rot,omega=0.0,rbf,rbf(gamma=0.041615479676953476),-1.1911810451030072,3.000000000000567
rot,omega=0.0,rbf,rbf(gamma=0.041782531005107114),-1.1917912100373564,3.000000000000314
rot,omega=0.0,rbf,rbf(gamma=0.04332840146837159),-1.197389426150924,3.0000000000003992
rot,omega=0.0,rbf,rbf(gamma=0.04422918706350977),-1.200611912601319,3.000000000000451
rot,omega=0.0,rbf,rbf(gamma=0.04506227331329258),-1.2035666257754318,3.000000000000456
rot,omega=0.0,rbf,rbf(gamma=0.04539207669521673),-1.2047296117563768,3.0000000000003113
rot,omega=0.0,rbf,rbf(gamma=0.045662535070662674),-1.205680498842539,3.0000000000002167
rot,omega=0.0,rbf,rbf(gamma=0.048804893879002685),-1.2165446327997056,3.000000000000414
rot,omega=0.0,rbf,rbf(gamma=0.04934002200761012),-1.2183615876487126,3.000000000000471
rot,omega=0.0,rbf,rbf(gamma=0.04967015997689167),-1.2194777991599448,3.0000000000004783
rot,omega=0.0,rbf,rbf(gamma=0.04991329869862887),-1.2202975669844376,3.0000000000003273
rot,omega=0.0,rbf,rbf(gamma=0.050786350523342905),-1.2232252085963742,3.0000000000003353
rot,omega=0.0,rbf,rbf(gamma=0.050925611677024626),-1.2236899050384233,3.0000000000003078
rot,omega=0.0,rbf,rbf(gamma=0.05108148762807717),-1.2242092982014006,3.000000000000341
rot,omega=0.0,rbf,rbf(gamma=0.051089181933433904),-1.2242349159964483,3.0000000000003393
rot,omega=0.0,rbf,rbf(gamma=0.05179532109810483),-1.2265778525749254,3.0000000000004206
rot,omega=0.0,rbf,rbf(gamma=0.05199613938182173),-1.227241236890557,3.000000000000312
rot,omega=0.0,rbf,rbf(gamma=0.053071965651134034),-1.2307732897032737,3.0000000000004703
rot,omega=0.0,rbf,rbf(gamma=0.05398097833893656),-1.2337292614426019,3.0000000000003713
rot,omega=0.0,rbf,rbf(gamma=0.054438931578359245),-1.2352087023661837,3.0000000000002895
rot,omega=0.0,rbf,rbf(gamma=0.05607236565047633),-1.240433058613939,3.000000000000403
rot,omega=0.0,rbf,rbf(gamma=0.057922391345933646),-1.2462527351654438,3.0000000000004845
rot,omega=0.0,rbf,rbf(gamma=0.06204132226613671),-1.2588500776443075,3.000000000000753
rot,omega=0.0,rbf,rbf(gamma=0.06492902188090491),-1.2673968241854,3.000000000001299
rot,omega=0.0,rbf,rbf(gamma=0.06504677091411758),-1.2677404916423434,3.0000000000012235
rot,omega=0.0,rbf,rbf(gamma=0.06796945532817232),-1.2761523535536485,3.0000000000009552
rot,omega=0.0,rbf,rbf(gamma=0.07077947876416953),-1.2840304944120098,3.0000000000005187
rot,omega=0.0,rbf,rbf(gamma=0.07145200040939276),-1.2858863172775157,3.0000000000014766
rot,omega=0.0,rbf,rbf(gamma=0.07367819650988564),-1.2919497245598535,3.0000000000012843
rot,omega=0.0,rbf,rbf(gamma=0.07374374677635934),-1.2921264267825496,3.0000000000015796
rot,omega=0.0,rbf,rbf(gamma=0.0739682905257325),-1.292730936505599,3.0000000000008122
rot,omega=0.0,rbf,rbf(gamma=0.07431515544755675),-1.2936623662687325,3.0000000000008407
rot,omega=0.0,rbf,rbf(gamma=0.07561786344433903),-1.2971347973720657,3.000000000001212
rot,omega=0.0,rbf,rbf(gamma=0.07666911692006605),-1.2999076877832314,3.0000000000014126
rot,omega=0.0,rbf,rbf(gamma=0.07676692793506892),-1.3001643674170416,3.0000000000010423
rot,omega=0.0,rbf,rbf(gamma=0.07801385761723471),-1.303417161970624,3.0000000000008575
rot,omega=0.0,rbf,rbf(gamma=0.07958582908134595),-1.3074670821049414,3.000000000001163
rot,omega=0.0,rbf,rbf(gamma=0.07987782064965623),-1.308213189016089,3.0000000000014064
rot,omega=0.0,rbf,rbf(gamma=0.0818115603150461),-1.313106373537171,3.00000000000146
rot,omega=0.0,rbf,rbf(gamma=0.08308018642929955),-1.316271886155724,3.000000000001044
rot,omega=0.0,rbf,rbf(gamma=0.08323095935390695),-1.31664577850122,3.0000000000009717
rot,omega=0.0,rbf,rbf(gamma=0.08356506201021423),-1.317472554422144,3.0000000000014406
rot,omega=0.0,rbf,rbf(gamma=0.08665680293674317),-1.3250109875916527,3.0000000000010254
rot,omega=0.0,rbf,rbf(gamma=0.08845837412701954),-1.3293120023001552,3.000000000000867
rot,omega=0.0,rbf,rbf(gamma=0.09012454662658516),-1.3332312328432154,3.0000000000012044
rot,omega=0.0,rbf,rbf(gamma=0.09078415339043346),-1.3347674914169059,3.0000000000009117
rot,omega=0.0,rbf,rbf(gamma=0.09132507014132535),-1.3360209140311465,3.000000000000784
rot,omega=0.0,rbf,rbf(gamma=0.09760978775800537),-1.350173237831597,3.0000000000007634
rot,omega=0.0,rbf,rbf(gamma=0.09868004401522024),-1.352510202804872,3.0000000000007088
rot,omega=0.0,rbf,rbf(gamma=0.09934031995378334),-1.3539416646549138,3.0000000000008153
rot,omega=0.0,rbf,rbf(gamma=0.09982659739725774),-1.3549909244813243,3.0000000000007443
rot,omega=0.0,rbf,rbf(gamma=0.10157270104668581),-1.35872414156919,3.0000000000006044
rot,omega=0.0,rbf,rbf(gamma=0.10185122335404925),-1.3593146979126134,3.000000000000471
rot,omega=0.0,rbf,rbf(gamma=0.10216297525615434),-1.3599741164087173,3.0000000000006923
rot,omega=0.0,rbf,rbf(gamma=0.10217836386686781),-1.3600066229007608,3.0000000000006537
rot,omega=0.0,rbf,rbf(gamma=0.10359064219620966),-1.362972557971536,3.000000000000805
rot,omega=0.0,rbf,rbf(gamma=0.10399227876364346),-1.363809820970503,3.000000000000783
rot,omega=0.0,rbf,rbf(gamma=0.10614393130226807),-1.3682490328368482,3.0000000000007856
rot,omega=0.0,rbf,rbf(gamma=0.10796195667787312),-1.3719402324739896,3.000000000000792
rot,omega=0.0,rbf,rbf(gamma=0.10887786315671849),-1.3737794957502534,3.000000000000803
rot,omega=0.0,rbf,rbf(gamma=0.11214473130095266),-1.3802312906084202,3.000000000000591
rot,omega=0.0,rbf,rbf(gamma=0.11584478269186729),-1.387339730977834,3.000000000000856
rot,omega=0.0,rbf,rbf(gamma=0.12408264453227343),-1.402448244914786,3.0000000000008042
rot,omega=0.0,rbf,rbf(gamma=0.12985804376180982),-1.4124861802322293,3.00000000000086
rot,omega=0.0,rbf,rbf(gamma=0.13009354182823515),-1.4128862742280852,3.0000000000010547
rot,omega=0.0,rbf,rbf(gamma=0.13593891065634464),-1.4225951958704313,3.000000000000986
rot,omega=0.0,rbf,rbf(gamma=0.14155895752833905),-1.4315434613468572,3.0000000000009277
rot,omega=0.0,rbf,rbf(gamma=0.14290400081878551),-1.4336312946206264,3.0000000000010307
rot,omega=0.0,rbf,rbf(gamma=0.14735639301977127),-1.4404000262397598,3.0000000000010245
rot,omega=0.0,rbf,rbf(gamma=0.14748749355271867),-1.4405960805912381,3.0000000000010254
rot,omega=0.0,rbf,rbf(gamma=0.147936581051465),-1.4412662828428422,3.0000000000009006
rot,omega=0.0,rbf,rbf(gamma=0.1486303108951135),-1.4422973817539324,3.0000000000014793
rot,omega=0.0,rbf,rbf(gamma=0.15123572688867806),-1.4461248824399373,3.0000000000008353
rot,omega=0.0,rbf,rbf(gamma=0.1533382338401321),-1.4491627273007284,3.000000000001119
