kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
resolvent(beta=0.001),path_12,Reduced Rank,2,10,2.1835136407992666,0.209111545619255,15.077337134704274,0.14456842017204363,0.4484679666422508,0.0474179394738581
resolvent(beta=0.001),path_12,Reduced Rank,3,10,0.33661371112169725,0.046817050134374524,2.3410555047066035,0.14456842017204363,0.5270572795183914,0.03006438369334899
resolvent(beta=0.001),path_12,Reduced Rank,4,10,0.5173875662726088,0.1381656844936952,3.5668757143125056,0.14456842017204363,0.7274343843075943,0.007197062796299415
resolvent(beta=0.001),path_12,Reduced Rank,5,10,0.5664717036511858,0.1575728542432771,3.9102237233493953,0.14456842017204363,0.8672110624343993,0.006745425323976411
resolvent(beta=0.003),cycle_12,Principal Components (kDMD),1,10,0.11836568855259541,0.003737677342508141,2.8318734147255675,0.04179616128467225,0.007917407564688665,0.0013503446075387416
resolvent(beta=0.003),cycle_12,Principal Components (kDMD),2,10,0.3747733277656652,0.004437455790037962,8.966728041420588,0.04179616128467225,0.7058540015564652,0.016837382554603902
resolvent(beta=0.003),cycle_12,Principal Components (kDMD),3,10,0.38046771369765686,0.004715832196813596,9.102789451446844,0.04179616128467225,0.6987197926703312,0.016017328245639763
resolvent(beta=0.003),cycle_12,Principal Components (kDMD),4,10,0.5196358128158698,0.0020591888795202552,12.43261649080288,0.04179616128467225,0.9293239475765567,0.006582773224497431
resolvent(beta=0.003),cycle_12,Principal Components (kDMD),5,10,0.5218606298110363,0.0019983999930156225,12.485833626461316,0.04179616128467225,0.9252561691970458,0.003975663940096116
resolvent(beta=0.003),cycle_12,Reduced Rank,1,10,0.39980054633374357,0.021366167996493178,2.8547446956619718,0.1399758282797905,0.012831295011107528,0.0076318353648887095
resolvent(beta=0.003),cycle_12,Reduced Rank,2,10,1.8774002281813391,0.8356630862747807,13.259133145068654,0.1399758282797905,0.6182589618983068,0.07058786963351274
resolvent(beta=0.003),cycle_12,Reduced Rank,3,10,0.642592906287241,0.17392264251608203,4.573637888171997,0.1399758282797905,0.699400162431339,0.015670689920328326
resolvent(beta=0.003),cycle_12,Reduced Rank,4,10,0.7058864318962452,0.23114754903582987,5.0426270219390235,0.1399758282797905,0.7162792682256481,0.051267169252823964
resolvent(beta=0.003),cycle_12,Reduced Rank,5,10,0.7364709802481842,0.14572216166451948,5.266939143887755,0.1399758282797905,0.9319282819379261,0.0035516233462293445
resolvent(beta=0.003),path_12,Principal Components (kDMD),1,10,0.14720400776923384,0.0018494912569572074,2.79586719974629,0.05264972491046296,0.021489778005252175,0.0017580749696352784
resolvent(beta=0.003),path_12,Principal Components (kDMD),2,10,0.3530331513629198,0.0057049839989159945,6.705415157782079,0.05264972491046296,0.5175284252617247,0.03270747449995279
resolvent(beta=0.003),path_12,Principal Components (kDMD),3,10,0.48693200513343493,0.00494418082527043,9.248579774963737,0.05264972491046296,0.7285580206253032,0.011970563597128924
resolvent(beta=0.003),path_12,Principal Components (kDMD),4,10,0.58861298809485,0.004080227340604264,11.179828849625256,0.05264972491046296,0.862537384134922,0.006846953791836979
resolvent(beta=0.003),path_12,Principal Components (kDMD),5,10,0.6664391399938185,0.0034146559717831604,12.657946425449847,0.05264972491046296,0.9542159933278773,0.009645596119244147
resolvent(beta=0.003),path_12,Reduced Rank,1,10,0.40327353948756084,0.010807505315890363,2.7902871098488067,0.14452838111598146,0.015995410235549228,0.0008417729399196665
