kind,kernel,method,trial,spurious_ref_count,spurious_residual_count,spectral_gap,rank
damping=1.0,rbf(gamma=25.0),Reduced Rank,4,0,2,0.001619106718236396,5
damping=1.0,rbf(gamma=25.0),Reduced Rank,5,0,2,0.000535557288788735,5
damping=1.0,rbf(gamma=25.0),Reduced Rank,6,0,0,0.00014070593555781663,5
damping=1.0,rbf(gamma=25.0),Reduced Rank,7,0,0,0.0017462653441689957,5
damping=1.0,rbf(gamma=25.0),Reduced Rank,8,0,0,0.00017939865556848567,5
damping=1.0,rbf(gamma=25.0),Reduced Rank,9,0,0,0.0002542211460163646,5
damping=1.5,rbf(gamma=0.5),Principal Components (kDMD),0,0,0,0.000725133935969402,5
damping=1.5,rbf(gamma=0.5),Principal Components (kDMD),1,0,2,0.0004434472808380052,5
damping=1.5,rbf(gamma=0.5),Principal Components (kDMD),2,0,0,0.00046582691423513456,5
damping=1.5,rbf(gamma=0.5),Principal Components (kDMD),3,0,2,0.00043650290318797413,5
damping=1.5,rbf(gamma=0.5),Principal Components (kDMD),4,0,2,0.000423553163177548,5
damping=1.5,rbf(gamma=0.5),Principal Components (kDMD),5,0,2,0.00040532194157283374,5
damping=1.5,rbf(gamma=0.5),Principal Components (kDMD),6,0,2,0.00045169273190814874,5
damping=1.5,rbf(gamma=0.5),Principal Components (kDMD),7,0,2,0.0005325359362782223,5
damping=1.5,rbf(gamma=0.5),Principal Components (kDMD),8,0,0,0.0007284867335672907,5
damping=1.5,rbf(gamma=0.5),Principal Components (kDMD),9,0,0,0.0006908419636310059,5
damping=1.5,rbf(gamma=1.0),Principal Components (kDMD),0,0,0,0.0006542522081400826,5
damping=1.5,rbf(gamma=1.0),Principal Components (kDMD),1,0,2,0.0006175912852223187,5
damping=1.5,rbf(gamma=1.0),Principal Components (kDMD),2,0,2,0.0004696180523420246,5
damping=1.5,rbf(gamma=1.0),Principal Components (kDMD),3,0,2,0.0006318822167619143,5
damping=1.5,rbf(gamma=1.0),Principal Components (kDMD),4,0,2,0.000443867104161777,5
damping=1.5,rbf(gamma=1.0),Principal Components (kDMD),5,0,2,0.00044545443674282037,5
damping=1.5,rbf(gamma=1.0),Principal Components (kDMD),6,0,2,0.0005256892826460691,5
damping=1.5,rbf(gamma=1.0),Principal Components (kDMD),7,0,2,0.0004970262488794841,5
damping=1.5,rbf(gamma=1.0),Principal Components (kDMD),8,0,0,0.0006445695636350113,5
damping=1.5,rbf(gamma=1.0),Principal Components (kDMD),9,0,0,0.0006061430411147262,5
damping=1.5,rbf(gamma=2.5),Principal Components (kDMD),0,0,0,0.0005370291750860234,5
damping=1.5,rbf(gamma=2.5),Principal Components (kDMD),1,0,2,0.001480615305919808,5
damping=1.5,rbf(gamma=2.5),Principal Components (kDMD),2,0,2,0.0005070862411361565,5
damping=1.5,rbf(gamma=2.5),Principal Components (kDMD),3,0,2,0.0013900419962959987,5
damping=1.5,rbf(gamma=2.5),Principal Components (kDMD),4,0,2,0.0006559303902641256,5
damping=1.5,rbf(gamma=2.5),Principal Components (kDMD),5,0,2,0.0007628896956942688,5
damping=1.5,rbf(gamma=2.5),Principal Components (kDMD),6,0,2,0.001133983850620357,5
damping=1.5,rbf(gamma=2.5),Principal Components (kDMD),7,0,2,0.00046449143219307043,5
damping=1.5,rbf(gamma=2.5),Principal Components (kDMD),8,0,0,0.0005388889533487484,5
damping=1.5,rbf(gamma=2.5),Principal Components (kDMD),9,0,0,0.00047397600442677934,5
damping=1.5,rbf(gamma=5.0),Principal Components (kDMD),0,0,0,0.00043833188241548804,5
damping=1.5,rbf(gamma=5.0),Principal Components (kDMD),1,0,2,0.0013538870606328857,5
damping=1.5,rbf(gamma=5.0),Principal Components (kDMD),2,0,2,0.0011029520457195297,5
damping=1.5,rbf(gamma=5.0),Principal Components (kDMD),3,0,2,0.001236146830890128,5
damping=1.5,rbf(gamma=5.0),Principal Components (kDMD),4,0,0,0.0013421989751064567,5
damping=1.5,rbf(gamma=5.0),Principal Components (kDMD),5,0,2,0.0014680718666320036,5
damping=1.5,rbf(gamma=5.0),Principal Components (kDMD),6,0,2,0.001046046831366998,5
damping=1.5,rbf(gamma=5.0),Principal Components (kDMD),7,0,2,0.000490436257841842,5
damping=1.5,rbf(gamma=5.0),Principal Components (kDMD),8,0,0,0.00047743867160210396,5
damping=1.5,rbf(gamma=5.0),Principal Components (kDMD),9,0,0,0.0003701090313509292,5
damping=1.5,rbf(gamma=12.5),Principal Components (kDMD),0,0,0,0.0003093267088870588,5
damping=1.5,rbf(gamma=12.5),Principal Components (kDMD),1,0,2,0.001001738979548028,5
damping=1.5,rbf(gamma=12.5),Principal Components (kDMD),2,0,2,0.0010434254115730957,5
damping=1.5,rbf(gamma=12.5),Principal Components (kDMD),3,0,2,0.0008208645338628751,5
damping=1.5,rbf(gamma=12.5),Principal Components (kDMD),4,0,0,0.0020759088926479707,5
damping=1.5,rbf(gamma=12.5),Principal Components (kDMD),5,0,2,0.0012608621658378727,5
damping=1.5,rbf(gamma=12.5),Principal Components (kDMD),6,0,2,0.0007109914368743642,5
damping=1.5,rbf(gamma=12.5),Principal Components (kDMD),7,0,2,0.0009794870256208954,5
damping=1.5,rbf(gamma=12.5),Principal Components (kDMD),8,0,2,0.00041206411517247243,5
damping=1.5,rbf(gamma=12.5),Principal Components (kDMD),9,0,0,0.00024402901841180658,5
damping=1.5,rbf(gamma=25.0),Principal Components (kDMD),0,0,1,0.00022209504130721314,5
damping=1.5,rbf(gamma=25.0),Principal Components (kDMD),1,0,2,0.0006298199903939095,5
damping=1.5,rbf(gamma=25.0),Principal Components (kDMD),2,0,2,0.0008497646450923435,5
damping=1.5,rbf(gamma=25.0),Principal Components (kDMD),3,0,2,0.00047654951613884666,5
damping=1.5,rbf(gamma=25.0),Principal Components (kDMD),4,0,0,0.0016584060360792519,5
damping=1.5,rbf(gamma=25.0),Principal Components (kDMD),5,0,2,0.000961145872133029,5
damping=1.5,rbf(gamma=25.0),Principal Components (kDMD),6,0,2,0.00039741568137907635,5
damping=1.5,rbf(gamma=25.0),Principal Components (kDMD),7,0,2,0.002491952649882223,5
damping=1.5,rbf(gamma=25.0),Principal Components (kDMD),8,0,2,0.0003215748835183607,5
damping=1.5,rbf(gamma=25.0),Principal Components (kDMD),9,0,3,0.00016899098705813742,5
damping=1.5,rbf(gamma=0.5),Reduced Rank,0,0,0,0.0007253459926098715,5
damping=1.5,rbf(gamma=0.5),Reduced Rank,1,0,2,0.00044252469741157263,5
damping=1.5,rbf(gamma=0.5),Reduced Rank,2,0,0,0.0004667963438829137,5
damping=1.5,rbf(gamma=0.5),Reduced Rank,3,0,2,0.0004355003148813763,5
damping=1.5,rbf(gamma=0.5),Reduced Rank,4,0,2,0.00042049419984735437,5
damping=1.5,rbf(gamma=0.5),Reduced Rank,5,0,2,0.0004051815860582897,5
damping=1.5,rbf(gamma=0.5),Reduced Rank,6,0,2,0.0004531140464314465,5
damping=1.5,rbf(gamma=0.5),Reduced Rank,7,0,1,0.0005369240752254312,4
damping=1.5,rbf(gamma=0.5),Reduced Rank,8,0,0,0.0007276682159573777,5
damping=1.5,rbf(gamma=0.5),Reduced Rank,9,0,0,0.0006911908047628756,5
damping=1.5,rbf(gamma=1.0),Reduced Rank,0,0,0,0.0006547606448521481,5
damping=1.5,rbf(gamma=1.0),Reduced Rank,1,0,2,0.0006143786593522105,5
damping=1.5,rbf(gamma=1.0),Reduced Rank,2,0,2,0.00047136375721357204,5
damping=1.5,rbf(gamma=1.0),Reduced Rank,3,0,2,0.0006280106995908419,5
damping=1.5,rbf(gamma=1.0),Reduced Rank,4,0,2,0.000443322586988093,5
damping=1.5,rbf(gamma=1.0),Reduced Rank,5,0,2,0.00044446709334355905,5
damping=1.5,rbf(gamma=1.0),Reduced Rank,6,0,2,0.0005254084158075045,5
damping=1.5,rbf(gamma=1.0),Reduced Rank,7,1,2,0.04646870733565844,5
damping=1.5,rbf(gamma=1.0),Reduced Rank,8,0,0,0.0006432591675207266,5
damping=1.5,rbf(gamma=1.0),Reduced Rank,9,0,0,0.0006067598688586084,5
damping=1.5,rbf(gamma=2.5),Reduced Rank,0,0,0,0.0005379273611486601,5
damping=1.5,rbf(gamma=2.5),Reduced Rank,1,0,2,0.0014805847138533723,5
damping=1.5,rbf(gamma=2.5),Reduced Rank,2,0,2,0.0005081861973695867,5
damping=1.5,rbf(gamma=2.5),Reduced Rank,3,0,2,0.0013895737705490463,5
damping=1.5,rbf(gamma=2.5),Reduced Rank,4,0,2,0.0006528470446206525,5
damping=1.5,rbf(gamma=2.5),Reduced Rank,5,0,2,0.0007577464782207999,5
damping=1.5,rbf(gamma=2.5),Reduced Rank,6,0,2,0.0011307070955357545,5
damping=1.5,rbf(gamma=2.5),Reduced Rank,7,0,2,0.0004285142802736841,5
damping=1.5,rbf(gamma=2.5),Reduced Rank,8,0,0,0.0005366733341845009,5
damping=1.5,rbf(gamma=2.5),Reduced Rank,9,0,0,0.00047491749845363085,5
damping=1.5,rbf(gamma=5.0),Reduced Rank,0,0,0,0.00043947590894211075,5
damping=1.5,rbf(gamma=5.0),Reduced Rank,1,0,2,0.0013548217058756418,5
damping=1.5,rbf(gamma=5.0),Reduced Rank,2,0,2,0.0010990673862065758,5
damping=1.5,rbf(gamma=5.0),Reduced Rank,3,0,2,0.001236987599537498,5
damping=1.5,rbf(gamma=5.0),Reduced Rank,4,0,0,0.0013310061199968137,5
damping=1.5,rbf(gamma=5.0),Reduced Rank,5,0,2,0.0014680351138304237,5
damping=1.5,rbf(gamma=5.0),Reduced Rank,6,0,2,0.001044275102349057,5
damping=1.5,rbf(gamma=5.0),Reduced Rank,7,0,2,0.0004909198022639005,5
damping=1.5,rbf(gamma=5.0),Reduced Rank,8,0,0,0.00047443850548989364,5
damping=1.5,rbf(gamma=5.0),Reduced Rank,9,0,0,0.00037120285685976473,5
damping=1.5,rbf(gamma=12.5),Reduced Rank,0,0,0,0.0003106083166678486,5
damping=1.5,rbf(gamma=12.5),Reduced Rank,1,0,2,0.001003041926482262,5
damping=1.5,rbf(gamma=12.5),Reduced Rank,2,0,2,0.0010409532760810025,5
damping=1.5,rbf(gamma=12.5),Reduced Rank,3,0,2,0.0008229130438875965,5
damping=1.5,rbf(gamma=12.5),Reduced Rank,4,0,0,0.002075759806154709,5
damping=1.5,rbf(gamma=12.5),Reduced Rank,5,0,2,0.0012621256313868345,5
damping=1.5,rbf(gamma=12.5),Reduced Rank,6,0,2,0.0007113911159590813,5
damping=1.5,rbf(gamma=12.5),Reduced Rank,7,0,2,0.0009707053016840828,5
damping=1.5,rbf(gamma=12.5),Reduced Rank,8,0,2,0.0004087380597722623,5
damping=1.5,rbf(gamma=12.5),Reduced Rank,9,0,0,0.00024509717866594283,5
damping=1.5,rbf(gamma=25.0),Reduced Rank,0,0,1,0.00022327562985691163,5
damping=1.5,rbf(gamma=25.0),Reduced Rank,1,0,2,0.0006316503080061597,5
damping=1.5,rbf(gamma=25.0),Reduced Rank,2,0,2,0.0008491616186567796,5
damping=1.5,rbf(gamma=25.0),Reduced Rank,3,0,2,0.00047814535115042744,5
damping=1.5,rbf(gamma=25.0),Reduced Rank,4,0,0,0.0016613954814385101,5
damping=1.5,rbf(gamma=25.0),Reduced Rank,5,0,2,0.0009627168592863944,5
damping=1.5,rbf(gamma=25.0),Reduced Rank,6,0,2,0.0003980896626334385,5
damping=1.5,rbf(gamma=25.0),Reduced Rank,7,0,2,0.0024842081243211522,5
damping=1.5,rbf(gamma=25.0),Reduced Rank,8,0,2,0.0003194705540980891,5
damping=1.5,rbf(gamma=25.0),Reduced Rank,9,0,3,0.00016980190029325382,5
