kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
rbf(gamma=1.4299234173900934),omega=1.5,Principle Components (kDMD),2,1,11.60074897920212,,11.858187469500463,0.9782902327222874,0.1830224437670987,
rbf(gamma=1.4299234173900934),omega=1.5,Principle Components (kDMD),3,1,11.60074897920212,,11.858187469500463,0.9782902327222874,0.1830224437670987,
rbf(gamma=1.4299234173900934),omega=1.5,Principle Components (kDMD),4,1,12.513715926368011,,12.791414559609885,0.9782902327222874,0.1348734181038069,
rbf(gamma=1.4299234173900934),omega=1.5,Principle Components (kDMD),5,1,12.513715926368011,,12.791414559609885,0.9782902327222874,0.1348734181038069,
rbf(gamma=1.4299234173900934),omega=1.5,Reduced Rank,1,1,68.67823909332955,,70.20231501465436,0.9782902327222874,0.13055216024818717,
rbf(gamma=1.4299234173900934),omega=1.5,Reduced Rank,2,1,22.40802837266833,,22.90529704085211,0.9782902327222874,0.18807785736418062,
rbf(gamma=1.4299234173900934),omega=1.5,Reduced Rank,3,1,22.40802837266833,,22.90529704085211,0.9782902327222874,0.18807785736418062,
rbf(gamma=1.4299234173900934),omega=1.5,Reduced Rank,4,1,68.78516133972255,,70.3116100304039,0.9782902327222874,0.12856105433676757,
rbf(gamma=1.4299234173900934),omega=1.5,Reduced Rank,5,1,57.8714928211567,,59.155750395378824,0.9782902327222874,0.1264596026997243,
rbf(gamma=1.4467645746327429),omega=0.8,Principle Components (kDMD),1,1,2.9713374401488832,,7.244551834730293,0.41014786116986945,0.042029944003872104,
rbf(gamma=1.4467645746327429),omega=0.8,Principle Components (kDMD),2,1,6.3897703518858835,,15.579187304939902,0.41014786116986945,0.12822027054083193,
rbf(gamma=1.4467645746327429),omega=0.8,Principle Components (kDMD),3,1,6.3897703518858835,,15.579187304939902,0.41014786116986945,0.12822027054083193,
rbf(gamma=1.4467645746327429),omega=0.8,Principle Components (kDMD),4,1,6.638373176764133,,16.185317065483225,0.41014786116986945,0.09828014352033268,
rbf(gamma=1.4467645746327429),omega=0.8,Principle Components (kDMD),5,1,6.638373176764133,,16.185317065483225,0.41014786116986945,0.09828014352033268,
rbf(gamma=1.4467645746327429),omega=0.8,Reduced Rank,1,1,12.96272359348483,,31.6050010757367,0.41014786116986945,0.04529906505868825,
rbf(gamma=1.4467645746327429),omega=0.8,Reduced Rank,2,1,28.601544686139956,,69.73471616933328,0.41014786116986945,0.12521761800253403,
rbf(gamma=1.4467645746327429),omega=0.8,Reduced Rank,3,1,28.601544686139956,,69.73471616933328,0.41014786116986945,0.12521761800253403,
rbf(gamma=1.4467645746327429),omega=0.8,Reduced Rank,4,1,29.22695728262971,,71.25956283001287,0.41014786116986945,0.09920024964453149,
rbf(gamma=1.4467645746327429),omega=0.8,Reduced Rank,5,1,29.22695728262971,,71.25956283001287,0.41014786116986945,0.09920024964453149,
rbf(gamma=1.4666915352427097),omega=1.0,Principle Components (kDMD),1,1,61.82135015199519,,10.806575586383664,5.720716026813377,0.11726658215807063,
rbf(gamma=1.4666915352427097),omega=1.0,Principle Components (kDMD),2,1,61.82135015199519,,10.806575586383664,5.720716026813377,0.11726658215807063,
rbf(gamma=1.4666915352427097),omega=1.0,Principle Components (kDMD),3,1,54.5773407731891,,9.540298892198367,5.720716026813377,0.05511006428971456,
rbf(gamma=1.4666915352427097),omega=1.0,Principle Components (kDMD),4,1,67.19960339226367,,11.746711963553977,5.720716026813377,0.11938310249666828,
rbf(gamma=1.4666915352427097),omega=1.0,Principle Components (kDMD),5,1,67.19960339226367,,11.746711963553977,5.720716026813377,0.11938310249666828,
rbf(gamma=1.4666915352427097),omega=1.0,Reduced Rank,1,1,261.11347719190985,,45.64349566873336,5.720716026813377,0.11678977482264295,
rbf(gamma=1.4666915352427097),omega=1.0,Reduced Rank,2,1,261.11347719190985,,45.64349566873336,5.720716026813377,0.11678977482264295,
rbf(gamma=1.4666915352427097),omega=1.0,Reduced Rank,3,1,180.4036151599963,,31.535146005226014,5.720716026813377,0.05509659155618126,
rbf(gamma=1.4666915352427097),omega=1.0,Reduced Rank,4,1,256.1748402631559,,44.78020567048729,5.720716026813377,0.11941813330992126,
rbf(gamma=1.4666915352427097),omega=1.0,Reduced Rank,5,1,256.1748402631559,,44.78020567048729,5.720716026813377,0.11941813330992126,
rbf(gamma=1.4847820971862247),omega=0.8,Principle Components (kDMD),1,1,2.52902690972969,,7.214719409388376,0.3505371125644492,0.08781052312126424,
rbf(gamma=1.4847820971862247),omega=0.8,Principle Components (kDMD),2,1,5.666320522632011,,16.164680769971856,0.3505371125644492,0.1595767198987675,
rbf(gamma=1.4847820971862247),omega=0.8,Principle Components (kDMD),3,1,5.666320522632011,,16.164680769971856,0.3505371125644492,0.1595767198987675,
rbf(gamma=1.4847820971862247),omega=0.8,Principle Components (kDMD),4,1,5.54827192213907,,15.827915856181914,0.3505371125644492,0.1169660483535404,
