kind,kernel,method,trial,spurious_ref_count,spurious_residual_count,spectral_gap,rank
damping=0.3,rbf(gamma=3.572835142850172),Reduced Rank,0,0,0,0.0011397188726012253,5
damping=0.3,rbf(gamma=7.145670285700344),Reduced Rank,0,0,2,0.0007988627925683556,5
damping=0.3,rbf(gamma=14.291340571400688),Reduced Rank,0,0,2,0.0005531042222247651,5
damping=0.3,rbf(gamma=28.582681142801377),Reduced Rank,0,0,2,0.000509548900180623,5
damping=0.3,rbf(gamma=1.2903867840698169),Reduced Rank,1,0,2,0.001197830403288469,5
damping=0.3,rbf(gamma=2.5807735681396338),Reduced Rank,1,0,0,0.000931937226553603,5
damping=0.3,rbf(gamma=5.1615471362792675),Reduced Rank,1,0,2,0.0005851908927464455,5
damping=0.3,rbf(gamma=10.323094272558535),Reduced Rank,1,0,2,0.0004671399188300729,5
damping=0.3,rbf(gamma=20.64618854511707),Reduced Rank,1,0,2,0.0005387120830708803,5
damping=0.3,rbf(gamma=2.597085452675595),Reduced Rank,2,0,0,0.0011802689452665716,5
damping=0.3,rbf(gamma=5.19417090535119),Reduced Rank,2,0,0,0.0009252062408844353,5
damping=0.3,rbf(gamma=10.38834181070238),Reduced Rank,2,0,0,0.0006379131230660473,5
damping=0.3,rbf(gamma=20.77668362140476),Reduced Rank,2,0,2,0.0004744537792077397,5
damping=0.3,rbf(gamma=41.55336724280952),Reduced Rank,2,0,2,0.0005231472370075263,5
damping=0.3,rbf(gamma=0.9907725176108307),Reduced Rank,3,0,0,0.0011572052159148916,5
damping=0.3,rbf(gamma=1.9815450352216615),Reduced Rank,3,0,0,0.0008795210420254884,5
