kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
rbf(gamma=1.1585120428898759),0.28962801072246896,PCR,2,1,0.783494721432472,,9.530499232160237,0.08220920041508473,0.4558209716332715,
rbf(gamma=1.1585120428898759),0.28962801072246896,PCR,3,1,0.8856844771029194,,10.773544477150802,0.08220920041508473,0.47810315363131667,
rbf(gamma=1.1585120428898759),0.28962801072246896,Reduced Rank,1,1,765.2771491931061,,53.09197773641037,14.414176714089153,0.21896075397014447,
rbf(gamma=1.1585120428898759),0.28962801072246896,Reduced Rank,2,1,1046.5376809192855,,72.60474889948769,14.414176714089153,0.4497393379464193,
rbf(gamma=1.1585120428898759),0.28962801072246896,Reduced Rank,3,1,1887.8885909398273,,130.97443082507158,14.414176714089153,0.472426338082994,
rbf(gamma=1.245408695637331),0.6227043478186655,PCR,1,1,0.5987746324127692,,8.42500770541057,0.07107110798584006,0.278681781768222,
rbf(gamma=1.245408695637331),0.6227043478186655,PCR,2,1,0.6896064554880952,,9.703049171901046,0.07107110798584006,0.3146574277649568,
rbf(gamma=1.245408695637331),0.6227043478186655,PCR,3,1,0.7881200028278367,,11.089175688450766,0.07107110798584006,0.39701868719961037,
rbf(gamma=1.245408695637331),0.6227043478186655,Reduced Rank,1,1,733.0805506361584,,40.584412942316575,18.063105943606974,0.26152626956929353,
rbf(gamma=1.245408695637331),0.6227043478186655,Reduced Rank,2,1,1883.0328349134115,,104.24745560327449,18.063105943606974,0.29986926138185793,
rbf(gamma=1.245408695637331),0.6227043478186655,Reduced Rank,3,1,1655.6943679806434,,91.66166511726843,18.063105943606974,0.4101200971479446,
rbf(gamma=1.253496523794635),0.6267482618973175,PCR,1,1,0.6335830566819469,,8.395584941705929,0.07546621957626301,0.17800531859773383,
rbf(gamma=1.253496523794635),0.6267482618973175,PCR,2,1,0.7342026805516753,,9.728891743539911,0.07546621957626301,0.42460043048253315,
rbf(gamma=1.253496523794635),0.6267482618973175,PCR,3,1,0.8295206497007723,,10.991946520687888,0.07546621957626301,0.5825195462790038,
rbf(gamma=1.253496523794635),0.6267482618973175,Reduced Rank,1,1,663.0190678818651,,42.18129619686379,15.71831896268662,0.16897069538328108,
rbf(gamma=1.253496523794635),0.6267482618973175,Reduced Rank,2,1,1845.07674954386,,117.38384708465632,15.71831896268662,0.4121722192297907,
rbf(gamma=1.253496523794635),0.6267482618973175,Reduced Rank,3,1,1907.839761377406,,121.37683208404066,15.71831896268662,0.5819556205103773,
rbf(gamma=1.2872223096793036),0.6436111548396518,PCR,1,1,0.5287378433644508,,8.305144557314796,0.0636638940737958,0.14801492603093866,
rbf(gamma=1.2872223096793036),0.6436111548396518,PCR,2,1,0.5867590027311617,,9.21651135651586,0.0636638940737958,0.5296451622011028,
