kernel,kind,method,trial,eigenfunction_id,spectral_bias,metric_distortion,truncation,residual_spurious_score,spectral_gap,est_eig_real,est_eig_imag,gap
linear,omega=0.5,Principal Components (kDMD),4,1,0.0,6.848422827260683,0.0,0.3355523663047316,0.0,0.9892282726616635,0.0068755039636712815,0.0
linear,omega=0.5,Principal Components (kDMD),4,2,0.0,6.848422827260683,0.0,0.3355523663047316,0.0,0.9892282726616635,-0.0068755039636712815,0.0
linear,omega=0.5,Principal Components (kDMD),4,3,0.0,0.0,0.0,1.0000200981814948,0.0,-1.0339031838532347e-08,0.0,0.0
linear,omega=0.5,Principal Components (kDMD),4,4,0.0,0.0,0.0,1.0001829996128015,0.0,1.5413290845795942e-09,3.8598350598027436e-09,0.0
linear,omega=0.5,Principal Components (kDMD),4,5,0.0,0.0,0.0,1.0001829996128015,0.0,1.5413290845795942e-09,-3.8598350598027436e-09,0.0
linear,omega=0.5,Principal Components (kDMD),5,1,0.0,6.891246970132504,0.0,0.36244520247328227,0.0,0.9894708248963626,0.005566493813162089,0.0
linear,omega=0.5,Principal Components (kDMD),5,2,0.0,6.891246970132504,0.0,0.36244520247328227,0.0,0.9894708248963626,-0.005566493813162089,0.0
linear,omega=0.5,Principal Components (kDMD),5,3,0.0,0.0,0.0,1.0003614335899707,0.0,-1.4043536783188025e-08,0.0,0.0
linear,omega=0.5,Principal Components (kDMD),5,4,0.0,0.0,0.0,1.0022384154816082,0.0,-4.065925500995061e-09,4.391862896637997e-09,0.0
linear,omega=0.5,Principal Components (kDMD),5,5,0.0,0.0,0.0,1.0022384154816082,0.0,-4.065925500995061e-09,-4.391862896637997e-09,0.0
linear,omega=0.5,Principal Components (kDMD),6,1,0.0,6.47429177293043,0.0,0.38339338492327524,0.0,0.9911938983945835,0.0037678826577301943,0.0
linear,omega=0.5,Principal Components (kDMD),6,2,0.0,6.47429177293043,0.0,0.38339338492327524,0.0,0.9911938983945835,-0.0037678826577301943,0.0
linear,omega=0.5,Principal Components (kDMD),6,3,0.0,0.0,0.0,1.00011226071925,0.0,-1.2095751538855997e-08,1.1233144199772916e-08,0.0
linear,omega=0.5,Principal Components (kDMD),6,4,0.0,0.0,0.0,1.00011226071925,0.0,-1.2095751538855997e-08,-1.1233144199772916e-08,0.0
linear,omega=0.5,Principal Components (kDMD),6,5,0.0,0.0,0.0,1.0010869899010275,0.0,9.321129606468428e-09,0.0,0.0
linear,omega=0.5,Principal Components (kDMD),7,1,0.0,6.432037959861831,0.0,0.4122850434961165,0.0,0.9918879302411359,0.004493385429991441,0.0
linear,omega=0.5,Principal Components (kDMD),7,2,0.0,6.432037959861831,0.0,0.4122850434961165,0.0,0.9918879302411359,-0.004493385429991441,0.0
linear,omega=0.5,Principal Components (kDMD),7,3,0.0,0.0,0.0,1.0000204501920889,0.0,5.342375564970838e-09,1.6833713457646847e-08,0.0
linear,omega=0.5,Principal Components (kDMD),7,4,0.0,0.0,0.0,1.0000204501920889,0.0,5.342375564970838e-09,-1.6833713457646847e-08,0.0
linear,omega=0.5,Principal Components (kDMD),7,5,0.0,0.0,0.0,1.000026564207276,0.0,1.2928553362101615e-08,0.0,0.0
linear,omega=0.5,Principal Components (kDMD),8,1,0.0,7.045025774398729,0.0,0.402562694411819,0.0,0.9885055342034161,0.00680576392135317,0.0
linear,omega=0.5,Principal Components (kDMD),8,2,0.0,7.045025774398729,0.0,0.402562694411819,0.0,0.9885055342034161,-0.00680576392135317,0.0
linear,omega=0.5,Principal Components (kDMD),8,3,,,0.0,,0.0,1.0177569321092957e-08,5.788476235245027e-09,0.0
linear,omega=0.5,Principal Components (kDMD),8,4,,,0.0,,0.0,1.0177569321092957e-08,-5.788476235245027e-09,0.0
linear,omega=0.5,Principal Components (kDMD),8,5,0.0,0.0,0.0,0.999999907189501,0.0,-1.1970277669363076e-09,0.0,0.0
linear,omega=0.5,Principal Components (kDMD),9,1,0.0,6.441291047781044,0.0,0.3992722147031657,0.0,0.9917644783288966,0.004948251944682962,0.0
linear,omega=0.5,Principal Components (kDMD),9,2,0.0,6.441291047781044,0.0,0.3992722147031657,0.0,0.9917644783288966,-0.004948251944682962,0.0
linear,omega=0.5,Principal Components (kDMD),9,3,0.0,0.0,0.0,1.0006674538709908,0.0,4.2252346778306776e-08,0.0,0.0
linear,omega=0.5,Principal Components (kDMD),9,4,0.0,0.0,0.0,1.0015314398792488,0.0,-7.901538707753292e-09,1.085304370226088e-09,0.0
linear,omega=0.5,Principal Components (kDMD),9,5,0.0,0.0,0.0,1.0015314398792488,0.0,-7.901538707753292e-09,-1.085304370226088e-09,0.0
linear,omega=0.5,Reduced Rank,0,1,,,2.396762219462037e-15,,0.0053488431766355315,0.9926925554452979,0.0,0.0053488431766355315
linear,omega=0.5,Reduced Rank,0,2,,,2.396762219462037e-15,,0.0053488431766355315,0.9873437122686624,0.0,0.0053488431766355315
linear,omega=0.5,Reduced Rank,0,3,,,2.396762219462037e-15,,0.0053488431766355315,-9.527543078137472e-07,0.0,0.0053488431766355315
linear,omega=0.5,Reduced Rank,0,4,,,2.396762219462037e-15,,0.0053488431766355315,9.307078239607137e-08,0.0,0.0053488431766355315
linear,omega=0.5,Reduced Rank,0,5,,,2.396762219462037e-15,,0.0053488431766355315,-2.637452843950349e-40,0.0,0.0053488431766355315
linear,omega=0.5,Reduced Rank,1,1,,,2.4126130113637688e-15,,0.0,0.9921131336383389,0.004572813241617645,0.0
linear,omega=0.5,Reduced Rank,1,2,,,2.4126130113637688e-15,,0.0,0.9921131336383389,-0.004572813241617645,0.0
linear,omega=0.5,Reduced Rank,1,3,,,2.4126130113637688e-15,,0.0,-1.6832750669767653e-07,0.0,0.0
linear,omega=0.5,Reduced Rank,1,4,0.0,0.0,2.4126130113637688e-15,1.000111314969045,0.0,1.5613386217832226e-07,0.0,0.0
linear,omega=0.5,Reduced Rank,1,5,3.850246385349643e-14,15.958822932705766,2.4126130113637688e-15,1.0002244632530362,0.0,-1.3677252083252328e-21,0.0,0.0
linear,omega=0.5,Reduced Rank,2,1,,,2.1441821827654466e-15,,0.0,0.9907562803690855,0.0060132702844709895,0.0
linear,omega=0.5,Reduced Rank,2,2,,,2.1441821827654466e-15,,0.0,0.9907562803690855,-0.0060132702844709895,0.0
linear,omega=0.5,Reduced Rank,2,3,,,2.1441821827654466e-15,,0.0,-4.370549657319718e-07,0.0,0.0
linear,omega=0.5,Reduced Rank,2,4,,,2.1441821827654466e-15,,0.0,7.384116793932389e-08,0.0,0.0
linear,omega=0.5,Reduced Rank,2,5,,,2.1441821827654466e-15,,0.0,2.068343169979032e-38,0.0,0.0
linear,omega=0.5,Reduced Rank,3,1,,,2.3711073559099452e-15,,0.0,0.9894486932162496,0.005793227658456905,0.0
linear,omega=0.5,Reduced Rank,3,2,,,2.3711073559099452e-15,,0.0,0.9894486932162496,-0.005793227658456905,0.0
linear,omega=0.5,Reduced Rank,3,3,0.0,0.0,2.3711073559099452e-15,1.0027009022814264,0.0,4.913502395204189e-07,4.752498009117756e-07,0.0
linear,omega=0.5,Reduced Rank,3,4,0.0,0.0,2.3711073559099452e-15,1.0027009022814264,0.0,4.913502395204189e-07,-4.752498009117756e-07,0.0
