kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank
rbf(gamma=0.49411784954865734),damping=0.0,Principal Components (kDMD),3.0,1.0,0.0023491019529580243,,9.53018492878627,0.000246490699866954,0.11215818664044697,,0.0,4.0,9.058801486716561e-10,,5.0
rbf(gamma=0.49411784954865734),damping=0.0,Reduced Rank,3.0,1.0,0.14962432450811905,,9.530198222420783,0.015700022288740255,0.11215818664048119,,0.0,4.0,9.058769290248847e-10,,5.0
rbf(gamma=0.5468078120840143),damping=0.0,Principal Components (kDMD),3.0,1.0,0.014109347770194184,,9.056443304891094,0.0015579347537652203,0.11227120574887539,,0.0,4.0,5.022701143886366e-10,,5.0
rbf(gamma=0.5468078120840143),damping=0.0,Reduced Rank,3.0,1.0,0.35746683366983634,,9.056515208147724,0.03947068220547348,0.11227120574887489,,0.0,4.0,5.022708915447538e-10,,5.0
rbf(gamma=0.5831347919139578),damping=0.0,Principal Components (kDMD),3.0,1.0,0.014109383858098805,,9.056466468829461,0.001557934753765221,0.11227110965958095,,0.0,4.0,5.022711135893587e-10,,5.0
rbf(gamma=0.5831347919139578),damping=0.0,Reduced Rank,3.0,1.0,0.3574654067493204,,9.05647905674578,0.039470682205471445,0.11227110965957518,,0.0,4.0,5.022727789238957e-10,,5.0
rbf(gamma=0.611930111905428),damping=0.5,Principal Components (kDMD),3.0,1.0,0.0035794394988459552,,10.322084868290784,0.0003467748564867854,0.04488006345256228,,0.0,0.0,0.001374587653768966,,5.0
rbf(gamma=0.611930111905428),damping=0.5,Reduced Rank,3.0,1.0,0.19163671095420853,,10.319567029228468,0.01857022784109345,0.04488419900837267,,0.0,0.0,0.0013764306734944665,,5.0
rbf(gamma=0.6519508668051496),damping=0.5,Principal Components (kDMD),3.0,1.0,0.003328831795518247,,10.447140583178527,0.00031863568495270084,0.0465848983114511,,0.0,0.0,0.0012967897961398966,,5.0
rbf(gamma=0.6519508668051496),damping=0.5,Reduced Rank,3.0,1.0,0.18584027358309627,,10.443838412753678,0.017794250182591308,0.046697555057897876,,0.0,0.0,0.0012986110503209192,,5.0
rbf(gamma=0.6694637357634023),damping=0.0,Principal Components (kDMD),3.0,1.0,0.07163041254409186,,9.001803706840114,0.007957339981726411,0.11256855644910106,,0.0,4.0,3.146015670196789e-10,,5.0
rbf(gamma=0.6694637357634023),damping=0.0,Reduced Rank,3.0,1.0,0.8029945479574997,,9.00178507568131,0.08920392357809366,0.11256855644909747,,0.0,4.0,3.146012339527715e-10,,5.0
rbf(gamma=0.689868551512722),damping=0.0,Principal Components (kDMD),3.0,1.0,0.07163044323547786,,9.001807563830775,0.007957339981726413,0.11256861338439947,,0.0,4.0,3.146001237297469e-10,,5.0
rbf(gamma=0.689868551512722),damping=0.0,Reduced Rank,3.0,1.0,0.802999009039105,,9.001835085607187,0.08920392357809359,0.11256861338440002,,0.0,4.0,3.146017890642838e-10,,5.0
rbf(gamma=0.752497478156666),damping=0.0,Principal Components (kDMD),3.0,1.0,0.01410930405636652,,9.05641524606029,0.00155793475376522,0.11227106698236386,,0.0,4.0,5.022712246116612e-10,,5.0
rbf(gamma=0.752497478156666),damping=0.0,Reduced Rank,3.0,1.0,0.35746307718933623,,9.056420036737876,0.0394706822054705,0.1122710669823625,,0.0,4.0,5.02273111990803e-10,,5.0
rbf(gamma=0.7850211309009141),damping=0.0,Principal Components (kDMD),3.0,1.0,0.07163022842222058,,9.001780568219456,0.007957339981726413,0.11256852879920845,,0.0,4.0,3.1460145599737643e-10,,5.0
rbf(gamma=0.7850211309009141),damping=0.0,Reduced Rank,3.0,1.0,0.8029943512242105,,9.001782870248142,0.08920392357809395,0.11256852879920795,,0.0,4.0,3.146036764434257e-10,,5.0
rbf(gamma=0.8180800497840148),damping=0.0,Principal Components (kDMD),3.0,1.0,0.01410919901577889,,9.056347823090636,0.0015579347537652195,0.11227119521243856,,0.0,4.0,5.022697813217292e-10,,5.0
rbf(gamma=0.8180800497840148),damping=0.0,Reduced Rank,3.0,1.0,0.3574590534365884,,9.056318093915575,0.039470682205469884,0.11227119521243309,,0.0,4.0,5.022712246116612e-10,,5.0
rbf(gamma=0.8549954868355646),damping=0.5,Principal Components (kDMD),3.0,1.0,0.0033973777238864443,,10.54084870550798,0.0003223058995345593,0.0402528672719143,,0.0,0.0,0.0012547322674748562,,5.0
rbf(gamma=0.8549954868355646),damping=0.5,Reduced Rank,3.0,1.0,0.1884264577054969,,10.537844306189278,0.017880930124847913,0.040451050286200836,,0.0,0.0,0.0012564716481071603,,5.0
rbf(gamma=0.8805438255228433),damping=0.0,Principal Components (kDMD),3.0,1.0,0.07163056926904282,,9.001823402486071,0.007957339981726404,0.11256836809497979,,0.0,4.0,3.1459990168514196e-10,,5.0
rbf(gamma=0.8805438255228433),damping=0.0,Reduced Rank,3.0,1.0,0.8029963670422882,,9.001805468111506,0.08920392357809408,0.11256836809498066,,0.0,4.0,3.1460167804198136e-10,,5.0
rbf(gamma=0.9109306601309962),damping=0.3,Principal Components (kDMD),3.0,1.0,0.04944843919633858,,10.431533150191179,0.004740284911564734,0.049083915962987085,,0.0,0.0,0.001171526701903125,,5.0
rbf(gamma=0.9109306601309962),damping=0.3,Reduced Rank,3.0,1.0,0.7140771927493216,,10.423470023081201,0.06850666727760578,0.0491203397125249,,0.0,0.0,0.0011738514717890558,,5.0
