family,system,kind,kernel,method,agg_bias_mean,agg_dist_mean,agg_spurious_mean,agg_trunc_mean,agg_bias_std,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,agg_horizon_instab,agg_horizon_sens,agg_bias_mean_z,agg_dist_mean_z,agg_spurious_mean_z,agg_trunc_mean_z,agg_bias_std_z,agg_spurious_std_z,mean_spurious_ref_count_z,mean_spurious_residual_count_z,mean_spectral_gap_z,agg_horizon_instab_z,agg_horizon_sens_z,score_vs_analytic,rank_score_vs_analytic
poly,duffing,omega=0.5,poly(p=1),Reduced Rank,4.502079184136166e-15,1.910079828705411,0.0710857133576755,2.157077673612677e-15,8.316252010853433e-15,0.0295183478326493,,1.9,0.0003139294028504,0.0004807061204964,0.1767461701186702,-0.38441205259172206,-0.29611548918186664,-0.4027517753537697,-0.45273058892323526,-0.4169362896213698,-0.0550299472251444,0.0,-1.871133034574181,0.10789133005158472,-0.10910891223598132,-0.08980265101338747,-3.443735103598362,2
poly,duffing,omega=0.5,poly(p=2),Reduced Rank,0.8289059868951691,9.97467040349005,0.0732667552004164,0.0997404893868261,0.2390430994313325,0.0130903931110546,,4.0,0.0002747653082011,1.567115175737932e-06,0.034164462714168,-0.3740283620241363,-0.23055717503542872,-0.3867964845241664,-0.380084434445842,-0.35387790936791474,-0.4834007480901852,0.0,0.15599210606024946,0.10797903500372337,-0.11177972380843937,-0.08980265101338747,-1.3823446544308928,26
poly,duffing,omega=0.5,poly(p=3),Reduced Rank,1.4411732966548154,8.730198780245807,0.0851547720285876,0.1910171312197396,0.4137100386855179,0.0148317464939049,,4.0,0.0003379746163587,1.7977206539732116e-05,0.0338920790852433,-0.3663585003152035,-0.2406736788884656,-0.29983035569358657,-0.3136029376782165,-0.30780163986086756,-0.4379936992005216,0.0,0.15599210606024946,0.10783748266104005,-0.11168825085083552,-0.08980265101338747,-1.241692892975165,31
poly,duffing,omega=0.5,poly(p=4),Reduced Rank,2.257758391497328,9.26067503687787,0.1010897960383641,0.323485454009717,0.4446774433615534,0.0162608571427397,,4.0,0.0004637874242982,4.964490904946217e-05,0.0575192183725998,-0.3561291533434104,-0.23636135469084943,-0.18325856992115738,-0.217119410277025,-0.2996325925879297,-0.40072860542951233,0.0,0.15599210606024946,0.10755573463654028,-0.11151172907866307,-0.08980265101338747,-1.0509434893118212,51
rbf,duffing,omega=0.5,rbf(gamma=0.14039184272393843),Reduced Rank,1.918736503896341,27.0259548676775,0.0503416526132381,0.0709960670507561,,,,2.0,0.0002262251116659,2.0751111375894027e-06,0.0,-0.3603760745047274,-0.09194462513132788,-0.5545038030675158,-0.40102048316815186,0.0,0.0,0.0,-1.7746032659725413,0.10808773700876247,-0.11177689214272522,-0.08980265101338747,-3.1294736849119196,7
rbf,duffing,omega=0.5,rbf(gamma=0.28078368544787685),Reduced Rank,4.112438651064382,30.51138866073982,0.0482991852233268,0.1347837260634425,,,,2.0,0.0002673883156987,1.0214212156189896e-05,0.0,-0.33289560669080354,-0.06361099040762187,-0.5694453601607362,-0.3545606336238498,0.0,0.0,0.0,-1.7746032659725413,0.10799555520622374,-0.11173152325196807,-0.08980265101338747,-3.0653719367058714,9
rbf,duffing,omega=0.5,rbf(gamma=0.5615673708957537),Reduced Rank,13.472015318247896,31.79267737451307,0.0485502308594525,0.4237458569326996,,,,2.0,0.0003760291761927,3.910457924116706e-05,0.0,-0.21564835610734154,-0.05319519468545958,-0.5676088497108244,-0.14409457589446123,0.0,0.0,0.0,-1.7746032659725413,0.10775226242605736,-0.11157048287352617,-0.08980265101338747,-2.8305999570972817,12
rbf,duffing,omega=0.5,rbf(gamma=1.1231347417915074),Reduced Rank,18.42886451808385,32.590488512183995,0.0712023363878952,0.5654675753385592,,,,2.0,0.0004755941230607,8.784196765865282e-05,0.0,-0.15355399426773853,-0.04670966355924312,-0.401898626033972,-0.04087132211449969,0.0,0.0,0.0,-1.7746032659725413,0.10752929445046797,-0.11129881143882489,-0.08980265101338747,-2.544538026117723,15
rbf,duffing,omega=0.5,rbf(gamma=0.10840328821782774),Reduced Rank,2.9301045152332583,34.3592427937909,0.0607986537622168,0.0852784950127818,,,,4.0,4.258558997971562e-05,0.0,0.0,-0.34770668539944,-0.032331184234576475,-0.47800619019834717,-0.39061785255725145,0.0,0.0,0.0,0.15599210606024946,0.10849898347327225,-0.1117884592052663,-0.08980265101338747,-1.0447024985327573,54
rbf,duffing,omega=0.5,rbf(gamma=0.21680657643565548),Reduced Rank,9.939644419100391,33.415929222565566,0.0609273799265315,0.2974522824996952,,,,4.0,6.416192031521994e-05,4.969791349562769e-07,0.0,-0.25989830358821475,-0.039999527328688236,-0.4770645010712651,-0.23608071486536353,0.0,0.0,0.0,0.15599210606024946,0.10845066495509001,-0.11178568894943204,-0.08980265101338747,-0.8863735908458749,62
rbf,duffing,omega=0.5,rbf(gamma=2.246269483583015),Reduced Rank,74.19945598376653,44.29678505313159,0.0868816116163498,1.675052848525425,,,,2.0,0.0001173088207926,0.0,0.0,0.5450832139397223,0.04845264617069583,-0.2871977563097097,0.7672969920508209,0.0,0.0,0.0,-1.7746032659725413,0.10833164659389909,-0.1117884592052663,-0.08980265101338747,-1.2320419530681268,32
rbf,duffing,omega=0.5,rbf(gamma=0.11903475762915991),Reduced Rank,2.220724763838878,33.70844885274255,0.0709689170017617,0.0658803605452227,,,,4.0,5.637474055242286e-06,0.0,0.0,-0.3565930729389738,-0.03762158964774718,-0.40360619262808517,-0.4047465166711625,0.0,0.0,0.0,0.15599210606024946,0.10858172591294274,-0.1117884592052663,-0.08980265101338747,-0.9915022547523202,58
rbf,duffing,omega=0.5,rbf(gamma=0.5091025541070499),Reduced Rank,14.42636716020377,32.03236544276914,0.0775698335517566,0.4503684620475108,,,,4.0,0.0002371827082536,1.50498621990236e-05,0.0,-0.20369320754267253,-0.05124673300843216,-0.35531755311956637,-0.12470395634114768,0.0,0.0,0.0,0.15599210606024946,0.10806319832114862,-0.11170456842267774,-0.08980265101338747,-0.6640929860564863,71
rbf,duffing,omega=0.5,rbf(gamma=1.0182051082140997),Reduced Rank,29.698893274528952,29.0542994516758,0.0930116751755308,1.0221858325624154,,,,4.0,0.0003457415476431,5.825835142303504e-06,0.0,-0.012374544312191456,-0.07545589576535662,-0.2423536157829177,0.2917801945454244,0.0,0.0,0.0,0.15599210606024946,0.10782008922088365,-0.1117559848966742,-0.08980265101338747,-0.17595044382712394,83
rbf,duffing,omega=0.5,rbf(gamma=1.736716296940095),Reduced Rank,2.836537971681102,41.421709883303336,0.1300730241362349,0.0684794997520003,,,,4.0,0.0017917144182952,6.166728332279714e-05,0.0,-0.3488787918277737,0.02508071185730911,0.02876663033869656,-0.4028534292250851,0.0,0.0,0.0,0.15599210606024946,0.10458194513636078,-0.11144471408722827,-0.08980265101338747,-0.48942245071649654,79
rbf,duffing,omega=0.5,rbf(gamma=0.5299918816931555),Reduced Rank,13.6258574649306,31.781562620307525,0.0828848103057217,0.4287346606495698,,,,4.0,0.0002026452713208,1.4442112540535844e-05,0.0,-0.21372117826973186,-0.05328554825531665,-0.3164361349824782,-0.14046097225263854,0.0,0.0,0.0,0.15599210606024946,0.1081405422322056,-0.11170795613439193,-0.08980265101338747,-0.645121577605273,73
rbf,duffing,omega=0.5,rbf(gamma=0.5248674161998298),Reduced Rank,15.36756952799166,32.813675413380096,0.080089475136946,0.4683281995812448,,,,4.0,0.0002975141530788,1.9773831541280984e-05,0.0,-0.19190278220723028,-0.04489534244197119,-0.3368852546233859,-0.11162295107167253,0.0,0.0,0.0,0.15599210606024946,0.10792809073017194,-0.11167823612276659,-0.08980265101338747,-0.6210195905192422,75
rbf,duffing,omega=0.5,rbf(gamma=0.2624337080999149),Reduced Rank,6.55260463353514,37.44901515844814,0.073726849724666,0.1749740174958095,,,,4.0,0.0002272008348769,3.934881636968868e-06,0.0,-0.30232769079188043,-0.007213942950620637,-0.38343068850886153,-0.32528796674767463,0.0,0.0,0.0,0.15599210606024946,0.10808555195231503,-0.1117665254296906,-0.08980265101338747,-0.847150600031871,64
rbf,duffing,omega=0.5,rbf(gamma=0.5280804015419744),Reduced Rank,14.8864215409851,34.414366958807726,0.0854483819162237,0.4325641543487754,,,,4.0,0.0004016756002975,3.0095022476195332e-05,0.0,-0.1979301144901189,-0.03188307130265249,-0.2976824688186635,-0.13767175402689114,0.0,0.0,0.0,0.15599210606024946,0.1076948292485824,-0.11162070384949221,-0.08980265101338747,-0.5879153658032195,76
rbf,duffing,omega=0.5,rbf(gamma=0.2545512770535249),Reduced Rank,6.802862145186332,38.65753623034077,0.0751377568193428,0.1759776439101422,,,,4.0,0.0001879339885092,1.8407780737472736e-06,0.0,-0.2991927193906802,0.00261031326536742,-0.37310927578400105,-0.32455697374792664,0.0,0.0,0.0,0.15599210606024946,0.10817348700895693,-0.11177819835960962,-0.08980265101338747,-0.8234721685915461,65
rbf,duffing,omega=0.5,rbf(gamma=0.5172457127233674),Reduced Rank,10.684401903787863,34.9435214704192,0.0908788925174775,0.3057620255254625,,,,4.0,0.0002502740685097,1.4002326253037545e-05,0.0,-0.25056873981240585,-0.027581491776384193,-0.25795586921919783,-0.2300282994498334,0.0,0.0,0.0,0.15599210606024946,0.10803388123530831,-0.11171040758646118,-0.08980265101338747,-0.6426242624548497,74
rbf,duffing,omega=0.5,rbf(gamma=0.2586228563616837),Reduced Rank,6.611588099437416,37.29494985341962,0.0859620450261589,0.177278374831524,,,,4.0,0.0001970937081477,1.3370886582375618e-06,0.0,-0.3015888059627008,-0.008466363835780887,-0.2939247947810324,-0.3236095841769596,0.0,0.0,0.0,0.15599210606024946,0.10815297452731547,-0.11178100601981872,-0.08980265101338747,-0.7572998203772928,70
rbf,duffing,omega=0.5,rbf(gamma=0.43361315287131097),Reduced Rank,26.019438709712496,32.58981622676125,0.0775599213717422,0.7983916978441424,,,,4.0,4.353651694943839e-05,9.65030066824024e-06,0.0,-0.058467006259118035,-0.04671512867226178,-0.355390065123594,0.12877935725430617,0.0,0.0,0.0,0.15599210606024946,0.1084968539460838,-0.11173466660141601,-0.08980265101338747,-0.38747930600933284,80
rbf,duffing,omega=0.5,rbf(gamma=0.26499594084657774),Reduced Rank,6.477319241456751,38.49793954306125,0.0784561778028662,0.1682510627409462,,,,4.0,0.0001643768542394,1.6172507145695292e-06,0.0,-0.3032707895605713,0.0013129269114816467,-0.34883355083017026,-0.33018464223692523,0.0,0.0,0.0,0.15599210606024946,0.10822624138390566,-0.11177944434344943,-0.08980265101338747,-0.807360603202357,66
rbf,duffing,omega=0.5,rbf(gamma=1.059983763386311),Reduced Rank,35.752591007378214,30.6969652552556,0.1008121057005698,1.1646946435937031,,,,4.0,0.0002793158915528,4.555684012252925e-06,0.0,0.06346001960868937,-0.06210240933724105,-0.185289998210727,0.39557672857302056,0.0,0.0,0.0,0.15599210606024946,0.10796884432528084,-0.11176306495966058,-0.08980265101338747,0.022266788597073442,86
rbf,duffing,omega=0.5,rbf(gamma=0.47613903051663964),Reduced Rank,21.15864089869485,32.496735296348376,0.0778983581483271,0.651100509197071,,,,4.0,6.641685483144144e-06,2.6830989486748003e-05,0.0,-0.11935813405789575,-0.04747179806799399,-0.35291424962476814,0.021499570385448703,0.0,0.0,0.0,0.15599210606024946,0.10857947705934329,-0.11163889818763688,-0.08980265101338747,-0.5001541011690367,78
rbf,duffing,omega=0.5,rbf(gamma=0.2640402007709872),Reduced Rank,6.603934285523953,40.50995130804402,0.0828700333593926,0.163020049945422,,,,4.0,0.0003187133660196,1.090179733498342e-05,0.0,-0.30168468515358104,0.017668884245198135,-0.316544234915104,-0.33399465927166294,0.0,0.0,0.0,0.15599210606024946,0.10788061673714339,-0.11172769052194155,-0.08980265101338747,-0.7591552925658261,69
rbf,duffing,omega=0.5,rbf(gamma=0.5322788041455077),Reduced Rank,9.969933352537447,37.6438785026152,0.0890460812718778,0.2648487283754466,,,,4.0,0.0001581572876478,1.489052340675201e-05,0.0,-0.25951887465730467,-0.0056298684444116495,-0.27136369839800956,-0.2598275687657526,0.0,0.0,0.0,0.15599210606024946,0.10824016962085647,-0.11170545660728724,-0.08980265101338747,-0.6578221426325991,72
rbf,duffing,omega=0.5,rbf(gamma=0.26613940207275383),Reduced Rank,5.788482752922793,40.81513143048281,0.0849221105691591,0.1418219799875411,,,,4.0,0.0001270072668012,2.2175431207971386e-06,0.0,-0.31189983201132104,0.020149741041654227,-0.301532377716858,-0.3494343094503419,0.0,0.0,0.0,0.15599210606024946,0.108309927676339,-0.11177609819987187,-0.08980265101338747,-0.759431302726536,68
rbf,duffing,omega=0.5,rbf(gamma=1.0645576082910153),Reduced Rank,20.396366271423755,35.32793289415924,0.0980590984949391,0.5773438919432471,,,,4.0,0.0002235487059828,2.710650327930608e-05,0.0,-0.1289071347675575,-0.024456551378563434,-0.2054294699810765,-0.03222118678840851,0.0,0.0,0.0,0.15599210606024946,0.1080937306116899,-0.11163736242157031,-0.08980265101338747,-0.366304791590265,81
rbf,duffing,omega=0.5,rbf(gamma=0.9522780610332793),Reduced Rank,33.951792034143,32.091140816120834,0.0829899615272187,1.0579802141869468,,,,4.0,6.063227798658311e-05,6.46061493518868e-05,0.0,0.04090144287245259,-0.05076893883468796,-0.3156669070441621,0.31785109306321313,0.0,0.0,0.0,0.15599210606024946,0.10845856931530239,-0.1114283322913126,-0.08980265101338747,-0.1576184490615903,84
rbf,duffing,omega=0.5,rbf(gamma=0.23806951525831982),Reduced Rank,9.802451141397482,44.0067975442424,0.0947929214284819,0.2227485681397868,,,,4.0,0.0,6.652725401457005e-06,0.0,-0.2616169213399767,0.04609529249849057,-0.22932300745251513,-0.2904912918215046,0.0,0.0,0.0,0.15599210606024946,0.10859435059880936,-0.11175137565374307,-0.08980265101338747,-0.5813550275122299,77
rbf,duffing,omega=0.5,rbf(gamma=1.0497348323996596),Reduced Rank,26.648556751527572,47.00972453993987,0.0964874720927128,0.5668732802058164,,,,4.0,0.0004758001078291,3.3874371334174924e-05,0.0,-0.05058605572917642,0.0705065542379634,-0.21692661590079496,-0.03984747459215254,0.0,0.0,0.0,0.15599210606024946,0.1075288331635567,-0.11159963704308706,-0.08980265101338747,-0.20857562010253095,82
rbf,duffing,omega=0.5,rbf(gamma=1.0561608030839489),Reduced Rank,33.821812342016536,43.23984046593593,0.0982872774633649,0.7821909604097902,,,,4.0,0.0004723904112057,5.487289527061901e-05,0.0,0.03927318957901615,0.03986057883135653,-0.20376023937252602,0.11697952268823361,0.0,0.0,0.0,0.15599210606024946,0.10753646891466599,-0.11148258729319985,-0.08980265101338747,-0.057661607407041404,85
rbf,duffing,omega=0.5,rbf(gamma=0.8672263057426219),Reduced Rank,95.89857513445016,37.387819905581445,0.0816939616940316,2.564968360728996,,,,4.0,6.616803112091674e-06,4.243457570718423e-05,0.0,0.8169076939315286,-0.00771140870222982,-0.3251477220603617,1.4154684635245656,0.0,0.0,0.0,0.15599210606024946,0.10857953278148322,-0.11155192084246854,-0.08980265101338747,1.2007100955263548,106
rbf,duffing,omega=0.5,rbf(gamma=1.9045561220665586),Reduced Rank,60.82157433122471,34.93060270186293,0.105325093381315,1.7412117062606811,,,,4.0,0.0002144548079542,0.0001064992335468,0.0,0.3774987282128195,-0.027686510460165244,-0.15227548673018731,0.8154839082032317,0.0,0.0,0.0,0.15599210606024946,0.10811409569094155,-0.11119481230477163,-0.08980265101338747,0.614330375711644,101
rbf,duffing,omega=0.5,rbf(gamma=1.0344914254467348),Reduced Rank,69.63843267952223,51.74593835312848,0.1110706088087815,1.3457758211724842,,,,4.0,0.0003510562905822,1.1433333790500376e-05,0.0,0.4879473560600877,0.10900797475651333,-0.11024448676734475,0.5274675111449596,0.0,0.0,0.0,0.15599210606024946,0.10780818726631845,-0.11172472763705675,-0.08980265101338747,0.7588134206647005,102
rbf,duffing,omega=0.5,rbf(gamma=3.47343259388019),Reduced Rank,11.751261334501171,52.51569549216997,0.1528033823760348,0.2237666515575952,,,,5.0,0.0017299674666642,8.660201589016925e-05,0.0,-0.23720421068271244,0.11526545055392451,0.19504930739239046,-0.2897497690387745,0.0,0.0,0.0,1.121289792076645,0.10472022264503289,-0.11130572316484966,-0.08980265101338747,0.9007771919651395,105
rbf,duffing,omega=0.5,rbf(gamma=2.1123216061678978),Reduced Rank,51.4730108167168,43.243789008760615,0.1444695932771843,1.1902983525862885,,,,5.0,0.0004060269385922,0.0001091605105434,0.0,0.26038943919721325,0.03989267715160244,0.13408393470717977,0.4142252334089642,0.0,0.0,0.0,1.121289792076645,0.10768508476399025,-0.11117997784270299,-0.08980265101338747,1.6156283733630272,108
rbf,duffing,omega=0.5,rbf(gamma=6.94686518776038),Reduced Rank,34.28072577510511,45.07129582278043,0.2078668298389668,0.7605888659136038,,,,5.0,0.0011208633348339,0.0001059919272804,0.0,0.04502199000009806,0.05474876497246075,0.5978629082757156,0.10124560055237014,0.0,0.0,0.0,1.121289792076645,0.1060842641020868,-0.11119764012599267,-0.08980265101338747,1.7215880965127677,109
rbf,duffing,omega=0.5,rbf(gamma=2.0364102164281994),Reduced Rank,43.67149124056306,44.34337940701791,0.1466571614624299,0.9848480613016042,,,,5.0,0.0005568947738466,0.0001774431885498,0.0,0.16265994210529663,0.048831418938042576,0.15008696863399268,0.2645851655704334,0.0,0.0,0.0,1.121289792076645,0.10734722794925382,-0.1107993572616341,-0.08980265101338747,1.468232310238799,107
rbf,duffing,omega=0.5,rbf(gamma=1.7344526114852439),Reduced Rank,186.78607108166983,45.27844805404329,0.1180805130258941,4.125275470102826,,,,4.0,0.0,9.478808556497852e-05,0.0,1.9554537405267902,0.05643273775785275,-0.05896392062692641,2.5519207909253177,0.0,0.0,0.0,0.15599210606024946,0.10859435059880936,-0.11126009246190617,-0.08980265101338747,3.238109491004736,114
rbf,duffing,omega=0.5,rbf(gamma=2.099469664799319),Reduced Rank,62.0937071572355,49.26312074959999,0.1456988303564109,1.2604501341450172,,,,5.0,0.000591112776312,0.0001812952449069,0.0,0.39343471351754994,0.0888247633571208,0.14307635049363948,0.465320402395101,0.0,0.0,0.0,1.121289792076645,0.10727059938690911,-0.11077788516985687,-0.08980265101338747,1.8323405841527158,110
rbf,duffing,omega=0.5,rbf(gamma=2.1291152165820306),Reduced Rank,112.2111956837188,45.16393040437702,0.1650202975557979,2.484531232756571,,,,5.0,0.0007313993377927,0.0001715305454577,0.0,1.0212556016653271,0.055501805929074395,0.28442147390193157,1.3568819450472003,0.0,0.0,0.0,1.121289792076645,0.1069564385140347,-0.11083231545418122,-0.08980265101338747,3.013752898886027,112
rbf,duffing,omega=0.5,rbf(gamma=2.119967526772622),Reduced Rank,131.25974292026322,52.88111741417803,0.1381842235460168,2.482166590622592,,,,5.0,0.0006198307654617,0.0001792462169347,0.0,1.2598764143912629,0.11823602233148053,0.088103660478999,1.3551596539415032,0.0,0.0,0.0,1.121289792076645,0.10720628767776717,-0.11078930683989346,-0.08980265101338747,3.118096902234742,113
rbf,duffing,omega=0.5,rbf(gamma=4.198939329598638),Reduced Rank,182.3859523406636,55.697595563659945,0.1474587594653818,3.274574970336096,,,,5.0,0.0002510413082734,0.0001580871309252,0.0,1.9003335312514504,0.14113161233051089,0.15595101443765047,1.932311640218529,0.0,0.0,0.0,1.121289792076645,0.10803216306136974,-0.110907251593189,-0.08980265101338747,4.13816794912963,116
rbf,duffing,omega=0.5,rbf(gamma=2.0689828508934696),Reduced Rank,171.03061800413917,54.63621377958428,0.1802962575973833,3.130352675866562,,,,5.0,0.0005827505618916,0.0001811425491256,0.0,1.7580854598101905,0.1325034743259232,0.3961719137094495,1.8272670876248063,0.0,0.0,0.0,1.121289792076645,0.10728932591747445,-0.11077873632506491,-0.08980265101338747,4.174747459354895,117
rbf,duffing,omega=0.5,rbf(gamma=4.072820432856399),Reduced Rank,140.5501239337721,54.6891760384051,0.1986544187539906,2.5699806454401823,,,,5.0,0.0004549400809004,0.0002193327776734,0.0,1.3762568522507987,0.13293401278531336,0.530470025102993,1.4191191695883922,0.0,0.0,0.0,1.121289792076645,0.10757554757582068,-0.11056585675728266,-0.08980265101338747,3.7239295330271864,115
rbf,duffing,omega=0.5,rbf(gamma=13.89373037552076),Reduced Rank,149.37654028062593,52.38577306838368,0.2435969892538395,2.851471526164782,,,,5.0,0.0001262997681037,0.0001818801604874,0.0,1.4868252129761295,0.11420929091454,0.8592449109868431,1.62414352961322,0.0,0.0,0.0,1.121289792076645,0.10831151206479372,-0.11077462473961852,-0.08980265101338747,4.2472194520401585,118
rbf,duffing,omega=0.5,rbf(gamma=4.137965701786939),Reduced Rank,263.8905213097325,51.97183427403627,0.1833747227500791,5.077567974959181,,,,5.0,0.0004559918036191,0.0002392222477762,0.0,2.921339818332715,0.11084431791738944,0.41869225506995034,3.2455246507094406,0.0,0.0,0.0,1.121289792076645,0.10757319232437078,-0.1104549890835372,-0.08980265101338747,6.04845746481668,121
rbf,duffing,omega=0.5,rbf(gamma=4.258230433164061),Reduced Rank,199.48320253333327,71.37977817510384,0.1881995290692784,2.7946738927091523,,,,5.0,0.0004143521584097,0.0001788677588258,0.0,2.114510480584706,0.2686145198146642,0.45398785853374773,1.5827748770295573,0.0,0.0,0.0,1.121289792076645,0.10766644107996855,-0.11079141643707865,-0.08980265101338747,4.60302924261406,119
rbf,duffing,omega=0.5,rbf(gamma=4.2246432123357955),Reduced Rank,257.8842929408023,62.768350621247095,0.171523119555801,4.108508354742533,,,,5.0,0.0003441701176598,0.0002118222609357,0.0,2.846099902290084,0.198610882607067,0.33199250816178094,2.5397084340370317,0.0,0.0,0.0,1.121289792076645,0.10782360831644065,-0.11060772180019388,-0.08980265101338747,5.621348733498731,120
rbf,duffing,omega=0.5,rbf(gamma=4.239935053545244),Reduced Rank,356.03495978467896,59.68809829240869,0.1818440443038317,5.964923828540883,,,,5.0,0.0004741288711462,0.0002311412020987,0.0,4.075631561636046,0.17357103117856743,0.40749466165478165,3.8918317904880344,0.0,0.0,0.0,1.121289792076645,0.10753257576847579,-0.11050003436282642,-0.08980265101338747,7.57736654429808,122
