kind,kernel,method,trial,eigenfunction_id,spectral_bias,metric_distortion,truncation,residual_spurious_score,spectral_gap,est_eig_real,est_eig_imag
omega=1.5,encoder(d=8),SSL+Ridge (PCR),0,1,0.008854252493510205,6.773328451560168,0.0013072232591157921,0.10498755396840678,0.00027179814635036603,0.9999177222356953,0.0
omega=1.5,encoder(d=8),SSL+Ridge (PCR),0,2,0.013817424183682961,10.570056864677492,0.0013072232591157921,0.13252044403439903,0.00027179814635036603,0.999645835819176,0.000420092634185024
omega=1.5,encoder(d=8),SSL+Ridge (PCR),0,3,0.013817424183682961,10.570056864677492,0.0013072232591157921,0.13252044403439903,0.00027179814635036603,0.999645835819176,-0.000420092634185024
omega=1.5,encoder(d=8),SSL+Ridge (RRR),0,1,0.40869539992693565,11.512123484142833,0.03550130438488484,0.10478880888588882,0.0002852330076713594,0.9999136103803624,0.0
omega=1.5,encoder(d=8),SSL+Ridge (RRR),0,2,0.5433582793423803,15.305304657305001,0.03550130438488484,0.13203416057315073,0.0002852330076713594,0.9996282957670977,0.0004039189613436658
omega=1.5,encoder(d=8),SSL+Ridge (RRR),0,3,0.5433582793423803,15.305304657305001,0.03550130438488484,0.13203416057315073,0.0002852330076713594,0.9996282957670977,-0.0004039189613436658
omega=1.5,encoder(d=8),SSL+CCA,0,1,19.398974883708366,19.40005565211501,0.9999442904481294,0.042647390913868176,0.0004363761493548779,1.0000117976690281,0.0
omega=1.5,encoder(d=8),SSL+CCA,0,2,80.6899997160013,80.69449517016565,0.9999442904481294,0.13090257956758697,0.0004363761493548779,0.9995752177208619,0.0006382981466532911
omega=1.5,encoder(d=8),SSL+CCA,0,3,80.6899997160013,80.69449517016565,0.9999442904481294,0.13090257956758697,0.0004363761493548779,0.9995752177208619,-0.0006382981466532911
omega=1.5,encoder(d=8),SSL+Ridge (PCR),1,1,0.0007688863732881504,16.251002810876606,4.731316474658067e-05,0.042251405131870964,0.002225557090153707,0.9999817857908317,0.0
omega=1.5,encoder(d=8),SSL+Ridge (PCR),1,2,0.0020821353135902884,44.00752570120063,4.731316474658067e-05,0.1698770551779326,0.002225557090153707,0.9973421727137186,0.028741649877465022
omega=1.5,encoder(d=8),SSL+Ridge (PCR),1,3,0.0020821353135902884,44.00752570120063,4.731316474658067e-05,0.1698770551779326,0.002225557090153707,0.9973421727137186,-0.028741649877465022
omega=1.5,encoder(d=8),SSL+Ridge (RRR),1,1,0.14680772697288208,16.250870500345005,0.009033837723940103,0.042487479030242345,0.00222323240854716,0.999981932243466,0.0
